	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N8	N4	N9	N11	N10	N12	N7	N6	N5
889	chr21:11890184-14767662	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
890	chr21:11890184-14767662	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
891	chr21:11890184-14767662	SBS3	1	1	7	0	0	0	0	0	0	0	0	0	0	0
892	chr21:11890184-14767662	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
893	chr21:14775507-25887503	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
894	chr21:14775507-25887503	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
895	chr21:14775507-25887503	SBS3	1	1	37	0	0	0	0	0	0	0	0	0	0	0
896	chr21:14775507-25887503	SBS5	1	1	4	0	0	0	0	0	0	0	0	0	0	0
897	chr21:25972870-37239978	SBS13	1	1	5	0	0	0	0	0	0	0	0	0	0	0
898	chr21:25972870-37239978	SBS3	1	1	28	0	0	0	0	0	0	0	0	0	0	0
899	chr21:25972870-37239978	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
900	chr21:37240012-37290258	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0
901	chr21:37290292-39883000	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0
902	chr21:37290292-39883000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
903	chr21:37290292-39883000	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
904	chr21:37290292-39883000	SBS3	1	1	12	0	0	0	0	0	0	0	0	0	0	0
905	chr21:37290292-39883000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
906	chr21:39883001-41092000	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
907	chr21:41092001-46709983	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
908	chr21:41092001-46709983	SBS3	1	1	20	0	0	0	0	0	0	0	0	0	0	0
909	chr21:41092001-46709983	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
910	chr22:1-14004552	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0
911	chr22:1-14004552	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
912	chr22:1-14004552	SBS3	1	1	28	0	0	0	0	0	0	0	0	0	0	0
913	chr22:1-14004552	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
914	chr22:14004553-17851216	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
915	chr22:14004553-17851216	SBS3	1	1	13	0	0	0	0	0	0	0	0	0	0	0
916	chr22:17851217-18042578	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0	0
917	chr22:18042579-20827871	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0
918	chr22:18042579-20827871	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
919	chr22:18042579-20827871	SBS3	1	1	15	0	0	0	0	0	0	0	0	0	0	0
920	chr22:20827907-21578563	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
921	chr22:21593383-23517471	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
922	chr22:21593383-23517471	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
923	chr22:21593383-23517471	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
924	chr22:21593383-23517471	SBS3	1	1	10	0	0	0	0	0	0	0	0	0	0	0
925	chr22:21593383-23517471	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
926	chr22:23534871-24682500	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
927	chr22:23534871-24682500	SBS3	1	1	6	0	0	0	0	0	0	0	0	0	0	0
928	chr22:24682501-27659560	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
929	chr22:24682501-27659560	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
930	chr22:24682501-27659560	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0
931	chr22:27662450-32678000	SBS1	1	1	4	0	0	0	0	0	0	0	0	0	0	0
932	chr22:27662450-32678000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
933	chr22:27662450-32678000	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
934	chr22:27662450-32678000	SBS3	1	1	28	0	0	0	0	0	0	0	0	0	0	0
935	chr22:27662450-32678000	SBS5	1	1	5	0	0	0	0	0	0	0	0	0	0	0
936	chr22:32678001-35219000	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
937	chr22:32678001-35219000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
938	chr22:32678001-35219000	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
939	chr22:32678001-35219000	SBS3	1	1	14	0	0	0	0	0	0	0	0	0	0	0
940	chr22:35219001-45594439	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
941	chr22:35219001-45594439	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
942	chr22:35219001-45594439	SBS13	1	1	4	0	0	0	0	0	0	0	0	0	0	0
943	chr22:35219001-45594439	SBS3	1	1	34	0	0	0	0	0	0	0	0	0	0	0
944	chr22:45797309-47216000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
945	chr22:45797309-47216000	SBS3	2	1	3	1	0	0	0	0	0	0	0	0	0	0
946	chr22:45797309-47216000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
947	chr22:47216001-49717000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
948	chr22:47216001-49717000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
949	chr22:47216001-49717000	SBS3	2	1	10	2	0	0	0	0	0	0	0	0	0	0
950	chr22:49717001-50399244	SBS100	2	1	2	0	0	0	0	0	0	0	0	0	0	0
951	chr22:50444510-50818468	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0	0
952	chr2:1-2760120	SBS1	3	0	0	0	1	0	0	0	0	0	0	0	0	0
953	chr2:1-2760120	SBS100	3	0	1	0	0	0	0	0	0	0	0	0	0	0
954	chr2:1-2760120	SBS13	3	0	1	0	0	0	0	0	0	0	0	0	0	0
955	chr2:1-2760120	SBS3	3	0	3	0	2	0	0	0	0	0	0	0	0	0
956	chr2:101839676-102942243	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
957	chr2:101839676-102942243	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
958	chr2:102942250-114466871	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
959	chr2:102942250-114466871	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0
960	chr2:102942250-114466871	SBS13	1	0	3	0	0	0	0	0	0	0	0	0	0	0
961	chr2:102942250-114466871	SBS3	1	0	22	0	0	0	0	0	0	0	0	0	0	0
962	chr2:102942250-114466871	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0
963	chr2:114466916-115957890	SBS3	1	0	4	0	0	0	0	0	0	0	0	0	0	0
964	chr2:115957918-116610196	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0	0
965	chr2:116610236-118131643	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0
966	chr2:116610236-118131643	SBS3	1	0	3	0	0	0	0	0	0	0	0	0	0	0
967	chr2:116610236-118131643	SBS5	1	0	2	0	0	0	0	0	0	0	0	0	0	0
968	chr2:118131644-118132223	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0	0
969	chr2:118132224-129583291	SBS1	1	0	5	0	0	0	0	0	0	0	0	0	0	0
970	chr2:118132224-129583291	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0
971	chr2:118132224-129583291	SBS3	1	0	22	0	0	0	0	0	0	0	0	0	0	0
972	chr2:118132224-129583291	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0
973	chr2:129583325-140334363	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
974	chr2:129583325-140334363	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0
975	chr2:129583325-140334363	SBS13	1	0	7	0	0	0	0	0	0	0	0	0	0	0
976	chr2:129583325-140334363	SBS3	1	0	49	0	0	0	0	0	0	0	0	0	0	0
977	chr2:129583325-140334363	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0
978	chr2:140499399-141959226	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0	0
979	chr2:141959227-148939049	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
980	chr2:141959227-148939049	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
981	chr2:141959227-148939049	SBS13	1	1	3	0	0	0	0	0	0	0	0	0	0	0
982	chr2:141959227-148939049	SBS3	1	1	17	0	0	0	0	0	0	0	0	0	0	0
983	chr2:141959227-148939049	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
984	chr2:148939097-149621870	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
985	chr2:149621906-150781490	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
986	chr2:150782436-151446078	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
987	chr2:151447890-153197126	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
988	chr2:151447890-153197126	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
989	chr2:151447890-153197126	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
990	chr2:153197127-154021793	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
991	chr2:153197127-154021793	SBS3	2	1	5	0	0	0	0	0	0	0	0	0	0	0
992	chr2:153197127-154021793	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0	0
993	chr2:154021794-156177616	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
994	chr2:154021794-156177616	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0
995	chr2:154021794-156177616	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
996	chr2:156177649-158257151	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
997	chr2:156177649-158257151	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
998	chr2:158262128-159576142	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0
999	chr2:159594814-163937898	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1000	chr2:159594814-163937898	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1001	chr2:159594814-163937898	SBS3	1	1	15	0	0	0	0	0	0	0	0	0	0	0
1002	chr2:163939040-171010557	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1003	chr2:163939040-171010557	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1004	chr2:163939040-171010557	SBS13	1	1	4	0	0	0	0	0	0	0	0	0	0	0
1005	chr2:163939040-171010557	SBS3	1	1	27	0	0	0	0	0	0	0	0	0	0	0
1006	chr2:171010558-171039785	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1007	chr2:171039786-172339224	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1008	chr2:171039786-172339224	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
1009	chr2:171039786-172339224	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1010	chr2:172345429-174544327	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0
1011	chr2:174554604-177187710	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1012	chr2:174554604-177187710	SBS3	1	1	10	0	0	0	0	0	0	0	0	0	0	0
1013	chr2:177187711-178261070	SBS3	2	1	2	1	0	0	0	0	0	0	0	0	0	0
1014	chr2:178261071-179116333	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1015	chr2:178261071-179116333	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1016	chr2:178261071-179116333	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1017	chr2:178261071-179116333	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1018	chr2:179268598-187005238	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1019	chr2:179268598-187005238	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1020	chr2:179268598-187005238	SBS3	1	1	16	0	0	0	0	0	0	0	0	0	0	0
1021	chr2:187005273-190773445	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1022	chr2:187005273-190773445	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1023	chr2:187005273-190773445	SBS3	1	1	8	0	0	0	0	0	0	0	0	0	0	0
1024	chr2:187005273-190773445	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1025	chr2:18933756-20826000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1026	chr2:18933756-20826000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0	0
1027	chr2:190773446-190959335	SBS3	2	1	2	0	0	0	0	0	0	0	0	0	0	0
1028	chr2:190959582-197066582	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1029	chr2:190959582-197066582	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1030	chr2:190959582-197066582	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1031	chr2:190959582-197066582	SBS3	1	1	6	0	0	0	0	0	0	0	0	0	0	0
1032	chr2:197066583-197892874	SBS1	2	1	2	0	0	0	0	0	0	0	0	0	0	0
1033	chr2:197066583-197892874	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1034	chr2:197066583-197892874	SBS3	2	1	4	1	0	0	0	0	0	0	0	0	0	0
1035	chr2:197892875-199192751	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1036	chr2:199193020-201285527	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1037	chr2:199193020-201285527	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1038	chr2:199193020-201285527	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1039	chr2:199193020-201285527	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
1040	chr2:201349121-202289910	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1041	chr2:201349121-202289910	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1042	chr2:202296795-215408270	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1043	chr2:202296795-215408270	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1044	chr2:202296795-215408270	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1045	chr2:202296795-215408270	SBS3	1	1	27	0	0	0	0	0	0	0	0	0	0	0
1046	chr2:202296795-215408270	SBS5	1	1	4	0	0	0	0	0	0	0	0	0	0	0
1047	chr2:20826001-23493000	SBS3	2	0	0	3	0	0	0	0	0	0	0	0	0	0
1048	chr2:215408342-217639303	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
1049	chr2:215408342-217639303	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1050	chr2:217639304-218348780	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1051	chr2:217639304-218348780	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1052	chr2:217639304-218348780	SBS3	2	1	3	1	0	0	0	0	0	0	0	0	0	0
1053	chr2:217639304-218348780	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1054	chr2:218348781-218409529	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1055	chr2:218412253-225403719	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1056	chr2:218412253-225403719	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1057	chr2:218412253-225403719	SBS13	1	1	3	0	0	0	0	0	0	0	0	0	0	0
1058	chr2:218412253-225403719	SBS3	1	1	18	0	0	0	0	0	0	0	0	0	0	0
1059	chr2:218412253-225403719	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1060	chr2:225416659-226357930	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1061	chr2:225416659-226357930	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1062	chr2:226357931-227387003	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1063	chr2:226357931-227387003	SBS3	2	1	5	1	0	0	0	0	0	0	0	0	0	0
1064	chr2:227387004-230769597	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1065	chr2:227387004-230769597	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1066	chr2:227387004-230769597	SBS3	1	1	9	0	0	0	0	0	0	0	0	0	0	0
1067	chr2:227387004-230769597	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1068	chr2:231095088-236875333	SBS1	1	0	5	0	0	0	0	0	0	0	0	0	0	0
1069	chr2:231095088-236875333	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1070	chr2:231095088-236875333	SBS3	1	0	12	0	0	0	0	0	0	0	0	0	0	0
1071	chr2:23493001-25309407	SBS13	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1072	chr2:23493001-25309407	SBS3	2	0	0	4	0	0	0	0	0	0	0	0	0	0
1073	chr2:236875368-242193529	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
1074	chr2:236875368-242193529	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1075	chr2:236875368-242193529	SBS3	1	0	9	0	0	0	0	0	0	0	0	0	0	0
1076	chr2:25309408-27020923	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
1077	chr2:25309408-27020923	SBS3	2	1	4	2	0	0	0	0	0	0	0	0	0	0
1078	chr2:27025499-31941881	SBS1	2	0	1	1	0	0	0	0	0	0	0	0	0	0
1079	chr2:27025499-31941881	SBS100	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1080	chr2:27025499-31941881	SBS13	2	0	0	2	0	0	0	0	0	0	0	0	0	0
1081	chr2:27025499-31941881	SBS3	2	0	9	3	0	0	0	0	0	0	0	0	0	0
1082	chr2:27025499-31941881	SBS5	2	0	1	2	0	0	0	0	0	0	0	0	0	0
1083	chr2:2986001-9826198	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
1084	chr2:2986001-9826198	SBS100	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1085	chr2:2986001-9826198	SBS13	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1086	chr2:2986001-9826198	SBS3	2	0	8	6	0	0	0	0	0	0	0	0	0	0
1087	chr2:2986001-9826198	SBS5	2	0	0	1	0	0	0	0	0	0	0	0	0	0
1088	chr2:31941882-32171728	SBS3	3	0	2	0	0	0	0	0	0	0	0	0	0	0
1089	chr2:32172810-34317000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1090	chr2:32172810-34317000	SBS100	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1091	chr2:32172810-34317000	SBS3	2	0	4	2	0	0	0	0	0	0	0	0	0	0
1092	chr2:34317001-38685607	SBS100	2	0	0	1	0	0	0	0	0	0	0	0	0	0
1093	chr2:34317001-38685607	SBS3	2	0	1	7	0	0	0	0	0	0	0	0	0	0
1094	chr2:38711333-42140924	SBS1	2	0	0	2	0	0	0	0	0	0	0	0	0	0
1095	chr2:38711333-42140924	SBS13	2	0	2	0	0	0	0	0	0	0	0	0	0	0
1096	chr2:38711333-42140924	SBS3	2	0	7	4	0	0	0	0	0	0	0	0	0	0
1097	chr2:38711333-42140924	SBS5	2	0	2	0	0	0	0	0	0	0	0	0	0	0
1098	chr2:43058001-43297500	SBS3	3	0	1	0	0	0	0	0	0	0	0	0	0	0
1099	chr2:43297501-45336488	SBS13	2	0	0	1	0	0	0	0	0	0	0	0	0	0
1100	chr2:43297501-45336488	SBS3	2	0	2	3	0	0	0	0	0	0	0	0	0	0
1101	chr2:45695324-47903905	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
1102	chr2:45695324-47903905	SBS100	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1103	chr2:45695324-47903905	SBS3	2	0	4	3	0	0	0	0	0	0	0	0	0	0
1104	chr2:47904073-54706761	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
1105	chr2:47904073-54706761	SBS3	2	0	3	4	0	0	0	0	0	0	0	0	0	0
1106	chr2:54706762-54997374	SBS13	4	0	0	1	0	0	0	0	0	0	0	0	0	0
1107	chr2:54706762-54997374	SBS3	4	0	0	0	0	0	1	0	0	0	0	0	0	0
1108	chr2:54997375-55376594	SBS3	2	1	0	3	0	0	0	0	0	0	0	0	0	0
1109	chr2:55376595-55406913	SBS100	4	0	1	0	0	0	0	0	0	0	0	0	0	0
1110	chr2:55376595-55406913	SBS3	4	0	1	0	0	0	0	0	0	0	0	0	0	0
1111	chr2:55406914-62532172	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1112	chr2:55406914-62532172	SBS100	2	0	1	1	0	0	0	0	0	0	0	0	0	0
1113	chr2:55406914-62532172	SBS13	2	0	2	2	0	0	0	0	0	0	0	0	0	0
1114	chr2:55406914-62532172	SBS3	2	0	7	6	0	0	0	0	0	0	0	0	0	0
1115	chr2:55406914-62532172	SBS5	2	0	2	0	0	0	0	0	0	0	0	0	0	0
1116	chr2:62532173-64923577	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
1117	chr2:64943268-70083000	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0
1118	chr2:64943268-70083000	SBS13	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1119	chr2:64943268-70083000	SBS3	1	0	9	0	0	0	0	0	0	0	0	0	0	0
1120	chr2:70083001-70230000	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1121	chr2:70230001-71500638	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1122	chr2:70230001-71500638	SBS13	1	0	2	0	0	0	0	0	0	0	0	0	0	0
1123	chr2:70230001-71500638	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0	0
1124	chr2:71500678-80385116	SBS1	1	0	3	0	0	0	0	0	0	0	0	0	0	0
1125	chr2:71500678-80385116	SBS13	1	0	5	0	0	0	0	0	0	0	0	0	0	0
1126	chr2:71500678-80385116	SBS3	1	0	15	0	0	0	0	0	0	0	0	0	0	0
1127	chr2:80385732-84875000	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1128	chr2:80385732-84875000	SBS13	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1129	chr2:80385732-84875000	SBS3	1	0	9	0	0	0	0	0	0	0	0	0	0	0
1130	chr2:80385732-84875000	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1131	chr2:85048001-85333000	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1132	chr2:85333001-93139350	SBS1	1	0	3	0	0	0	0	0	0	0	0	0	0	0
1133	chr2:85333001-93139350	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0
1134	chr2:85333001-93139350	SBS13	1	0	3	0	0	0	0	0	0	0	0	0	0	0
1135	chr2:85333001-93139350	SBS3	1	0	9	0	0	0	0	0	0	0	0	0	0	0
1136	chr2:93139351-101839598	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0
1137	chr2:93139351-101839598	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1138	chr2:93139351-101839598	SBS3	1	1	38	0	0	0	0	0	0	0	0	0	0	0
1139	chr2:93139351-101839598	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1140	chr2:9826246-18929912	SBS100	2	0	2	0	0	0	0	0	0	0	0	0	0	0
1141	chr2:9826246-18929912	SBS13	2	0	1	1	0	0	0	0	0	0	0	0	0	0
1142	chr2:9826246-18929912	SBS3	2	0	8	12	0	0	0	0	0	0	0	0	0	0
1143	chr2:9826246-18929912	SBS5	2	0	1	1	0	0	0	0	0	0	0	0	0	0
1144	chr3:1-1798179	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1145	chr3:1-1798179	SBS3	2	1	3	2	0	0	0	0	0	0	0	0	0	0
1146	chr3:10738748-12600323	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1147	chr3:10738748-12600323	SBS3	2	1	3	0	0	0	0	0	0	0	0	0	0	0
1148	chr3:108134001-110411166	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1149	chr3:108134001-110411166	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1150	chr3:108134001-110411166	SBS3	1	1	9	0	0	0	0	0	0	0	0	0	0	0
1151	chr3:110414686-114053951	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
1152	chr3:110414686-114053951	SBS13	1	1	3	0	0	0	0	0	0	0	0	0	0	0
1153	chr3:110414686-114053951	SBS3	1	1	9	0	0	0	0	0	0	0	0	0	0	0
1154	chr3:114053952-114066727	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0	0
1155	chr3:114088979-122075895	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1156	chr3:114088979-122075895	SBS100	1	1	3	0	0	0	0	0	0	0	0	0	0	0
1157	chr3:114088979-122075895	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1158	chr3:114088979-122075895	SBS3	1	1	18	0	0	0	0	0	0	0	0	0	0	0
1159	chr3:122075896-133489326	SBS1	1	0	4	0	0	0	0	0	0	0	0	0	0	0
1160	chr3:122075896-133489326	SBS100	1	0	3	0	0	0	0	0	0	0	0	0	0	0
1161	chr3:122075896-133489326	SBS3	1	0	27	0	0	0	0	0	0	0	0	0	0	0
1162	chr3:122075896-133489326	SBS5	1	0	3	0	0	0	0	0	0	0	0	0	0	0
1163	chr3:12600324-15732207	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1164	chr3:12600324-15732207	SBS3	1	1	10	0	0	0	0	0	0	0	0	0	0	0
1165	chr3:133489327-143833060	SBS1	3	0	1	0	4	0	0	0	0	0	0	0	0	0
1166	chr3:133489327-143833060	SBS13	3	0	2	1	2	0	0	0	0	0	0	0	0	0
1167	chr3:133489327-143833060	SBS3	3	0	3	7	6	0	0	0	0	0	0	0	0	0
1168	chr3:133489327-143833060	SBS5	3	0	2	1	1	0	0	0	0	0	0	0	0	0
1169	chr3:143834383-146536526	SBS13	3	0	0	2	0	0	0	0	0	0	0	0	0	0
1170	chr3:143834383-146536526	SBS3	3	0	2	2	3	0	0	0	0	0	0	0	0	0
1171	chr3:146538170-149339993	SBS1	3	0	0	0	2	0	0	0	0	0	0	0	0	0
1172	chr3:146538170-149339993	SBS3	3	0	3	2	3	0	0	0	0	0	0	0	0	0
1173	chr3:149426373-150624330	SBS3	3	0	1	1	0	0	0	0	0	0	0	0	0	0
1174	chr3:150629072-155208754	SBS3	3	0	5	2	1	0	0	0	0	0	0	0	0	0
1175	chr3:150629072-155208754	SBS5	3	0	1	0	0	0	0	0	0	0	0	0	0	0
1176	chr3:155208755-155789861	SBS3	4	0	0	0	0	0	1	0	0	0	0	0	0	0
1177	chr3:155208755-155789861	SBS5	4	0	0	0	1	0	0	0	0	0	0	0	0	0
1178	chr3:155789923-174860316	SBS1	4	0	2	0	0	0	1	0	0	0	0	0	0	0
1179	chr3:155789923-174860316	SBS100	4	0	2	0	0	0	1	0	0	0	0	0	0	0
1180	chr3:155789923-174860316	SBS13	4	0	5	0	2	0	0	0	0	0	0	0	0	0
1181	chr3:155789923-174860316	SBS3	4	0	25	9	4	0	7	0	0	0	0	0	0	0
