	segment_id	sig_max	major_cn	minor_cn	N1	N4	N2	N3	N6	N9	N5	N7	N10	N8
971	chr20:19522132-28237289	SBS1	1	1	6	0	0	0	0	0	0	0	0	0
972	chr20:19522132-28237289	SBS100	1	1	4	0	0	0	0	0	0	0	0	0
973	chr20:19522132-28237289	SBS3	1	1	82	0	0	0	0	0	0	0	0	0
974	chr20:28237290-29247575	SBS3	5	1	28	0	2	0	0	0	1	0	0	0
975	chr20:29247593-29354523	SBS3	6	1	6	0	0	0	0	0	0	0	0	0
976	chr20:29354524-29801925	SBS1	5	1	2	0	0	0	0	0	0	0	0	0
977	chr20:29354524-29801925	SBS100	5	1	1	0	0	0	0	0	0	0	0	0
978	chr20:29354524-29801925	SBS3	5	1	38	0	0	0	0	0	0	0	0	0
979	chr20:29801926-30234649	SBS1	6	1	1	0	0	1	0	0	0	0	0	0
980	chr20:29801926-30234649	SBS100	6	1	2	0	0	0	0	0	0	0	0	0
981	chr20:29801926-30234649	SBS3	6	1	32	0	0	0	0	0	0	0	0	0
982	chr20:30234691-30859471	SBS1	6	1	1	0	0	0	0	0	0	0	0	0
983	chr20:30234691-30859471	SBS3	6	1	23	0	0	0	0	0	0	0	0	0
984	chr20:30859472-31311556	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
985	chr20:30859472-31311556	SBS3	2	1	5	0	2	0	0	0	0	0	0	0
986	chr20:31311602-32868344	SBS100	2	1	2	0	0	0	0	0	0	0	0	0
987	chr20:31311602-32868344	SBS3	2	1	10	0	0	0	0	0	0	0	0	0
988	chr20:32868345-36456970	SBS100	1	1	1	0	0	0	0	0	0	0	0	0
989	chr20:32868345-36456970	SBS3	1	1	12	0	0	0	0	0	0	0	0	0
990	chr20:36507753-40476924	SBS1	3	1	3	0	0	0	0	0	0	0	0	0
991	chr20:36507753-40476924	SBS3	3	1	23	0	4	2	0	0	0	0	0	0
992	chr20:3722382-7282667	SBS100	1	1	1	0	0	0	0	0	0	0	0	0
993	chr20:3722382-7282667	SBS3	1	1	12	0	0	0	0	0	0	0	0	0
994	chr20:40477529-42984697	SBS1	3	1	1	0	1	0	0	0	0	0	0	0
995	chr20:40477529-42984697	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
996	chr20:40477529-42984697	SBS3	3	1	25	0	0	0	0	0	0	0	0	0
997	chr20:42993039-44590666	SBS3	3	1	8	0	1	0	0	0	0	0	0	0
998	chr20:44590708-46972669	SBS1	3	1	4	0	0	0	0	0	0	0	0	0
999	chr20:44590708-46972669	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
1000	chr20:44590708-46972669	SBS3	3	1	19	0	0	0	0	0	0	0	0	0
1001	chr20:46977221-49247374	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
1002	chr20:46977221-49247374	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
1003	chr20:46977221-49247374	SBS3	3	1	23	0	3	1	0	0	0	0	0	0
1004	chr20:49247432-49562296	SBS3	3	1	4	0	0	0	0	0	0	0	0	0
1005	chr20:49709987-49783443	SBS3	3	2	1	0	0	0	0	0	0	0	0	0
1006	chr20:49783444-50298744	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
1007	chr20:49783444-50298744	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
1008	chr20:49783444-50298744	SBS3	3	1	1	0	2	0	0	0	0	0	0	0
1009	chr20:50298779-51432001	SBS3	3	1	13	0	0	0	0	0	0	0	0	0
1010	chr20:51432038-52636203	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
1011	chr20:51432038-52636203	SBS3	3	1	6	0	1	0	0	0	0	0	0	0
1012	chr20:52636205-52800196	SBS3	3	1	2	0	0	0	0	0	0	0	0	0
1013	chr20:52800197-54612050	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1014	chr20:52800197-54612050	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1015	chr20:52800197-54612050	SBS3	2	1	13	0	0	0	0	0	0	0	0	0
1016	chr20:54612083-57500022	SBS1	2	1	1	0	1	0	0	0	0	0	0	0
1017	chr20:54612083-57500022	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1018	chr20:54612083-57500022	SBS3	2	1	29	0	1	0	0	0	0	0	0	0
1019	chr20:549429-3722325	SBS100	1	1	2	0	0	0	0	0	0	0	0	0
1020	chr20:549429-3722325	SBS3	1	1	11	0	0	0	0	0	0	0	0	0
1021	chr20:57508334-59248894	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1022	chr20:57508334-59248894	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1023	chr20:57508334-59248894	SBS3	2	1	5	0	1	0	0	0	0	0	0	0
1024	chr20:59248895-60396671	SBS1	1	1	1	0	0	0	0	0	0	0	0	0
1025	chr20:59248895-60396671	SBS3	1	1	2	0	0	0	0	0	0	0	0	0
1026	chr20:60396672-61581833	SBS3	1	1	5	0	0	0	0	0	0	0	0	0
1027	chr20:61583437-64444167	SBS1	1	1	3	0	0	0	0	0	0	0	0	0
1028	chr20:61583437-64444167	SBS3	1	1	17	0	0	0	0	0	0	0	0	0
1029	chr20:7282842-7961976	SBS3	1	1	4	0	0	0	0	0	0	0	0	0
1030	chr20:7962025-12364177	SBS100	1	1	1	0	0	0	0	0	0	0	0	0
1031	chr20:7962025-12364177	SBS3	1	1	24	0	0	0	0	0	0	0	0	0
1032	chr21:1-11890183	SBS1	2	1	5	0	0	0	0	0	0	0	0	0
1033	chr21:1-11890183	SBS100	2	1	4	0	0	0	0	0	0	0	0	0
1034	chr21:1-11890183	SBS3	2	1	26	0	0	0	0	0	0	0	0	0
1035	chr21:11890184-13303459	SBS3	2	1	4	0	0	0	0	0	0	0	0	0
1036	chr21:13303494-13807879	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1037	chr21:13303494-13807879	SBS3	2	1	6	0	0	0	0	0	0	0	0	0
1038	chr21:13807921-26144969	SBS1	2	1	4	0	0	0	0	0	0	0	0	0
1039	chr21:13807921-26144969	SBS100	2	1	5	0	0	0	0	0	0	0	0	0
1040	chr21:13807921-26144969	SBS3	2	1	74	0	3	0	0	0	0	0	0	0
1041	chr21:26148306-31565946	SBS1	2	1	0	0	1	0	0	0	0	0	0	0
1042	chr21:26148306-31565946	SBS100	2	1	2	0	0	0	0	0	0	0	0	0
1043	chr21:26148306-31565946	SBS3	2	1	28	0	1	0	0	0	0	0	0	0
1044	chr21:31566114-32870611	SBS3	2	1	3	0	0	0	0	0	0	0	0	0
1045	chr21:32870612-35207825	SBS1	3	1	0	0	1	0	0	0	0	0	0	0
1046	chr21:32870612-35207825	SBS3	3	1	8	0	0	0	0	0	0	0	0	0
1047	chr21:35207902-37554648	SBS1	3	1	0	0	1	1	0	0	0	0	0	0
1048	chr21:35207902-37554648	SBS3	3	1	5	0	0	0	0	0	0	0	0	0
1049	chr21:37554713-44639337	SBS1	3	1	2	0	0	0	0	0	0	0	0	0
1050	chr21:37554713-44639337	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
1051	chr21:37554713-44639337	SBS3	3	1	29	0	11	3	0	0	0	0	0	0
1052	chr21:44652782-46709983	SBS1	4	1	2	0	1	0	0	0	0	0	0	0
1053	chr21:44652782-46709983	SBS100	4	1	0	0	0	1	0	0	0	0	0	0
1054	chr21:44652782-46709983	SBS3	4	1	9	1	2	0	0	0	0	0	0	0
1055	chr22:1-14004552	SBS1	3	2	1	0	1	1	0	0	0	0	0	0
1056	chr22:1-14004552	SBS100	3	2	2	0	0	0	0	0	0	0	0	0
1057	chr22:1-14004552	SBS3	3	2	26	0	0	1	0	0	0	0	0	0
1058	chr22:14004553-17342770	SBS100	3	2	2	0	1	0	0	0	0	0	0	0
1059	chr22:14004553-17342770	SBS3	3	2	20	0	2	1	0	0	0	0	0	0
1060	chr22:17343393-17388277	SBS3	3	2	1	0	0	0	0	0	0	0	0	0
1061	chr22:17388278-17668431	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
1062	chr22:17388278-17668431	SBS3	2	2	6	0	0	0	0	0	0	0	0	0
1063	chr22:17793794-19993156	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1064	chr22:17793794-19993156	SBS3	2	1	2	0	1	0	0	0	0	0	0	0
1065	chr22:19993206-21465000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1066	chr22:19993206-21465000	SBS3	2	1	5	0	0	0	0	0	0	0	0	0
1067	chr22:21615389-21663225	SBS3	2	1	0	0	1	0	0	0	0	0	0	0
1068	chr22:21663226-24018501	SBS1	3	2	4	0	0	1	0	0	0	0	0	0
1069	chr22:21663226-24018501	SBS100	3	2	1	0	0	0	0	0	0	0	0	0
1070	chr22:21663226-24018501	SBS3	3	2	23	0	4	0	0	0	0	0	0	0
1071	chr22:24018552-24559380	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
1072	chr22:24018552-24559380	SBS3	3	2	4	0	1	0	0	0	0	0	0	0
1073	chr22:24580678-28151269	SBS1	2	0	1	0	0	0	0	0	0	0	0	0
1074	chr22:24580678-28151269	SBS100	2	0	2	0	0	0	0	0	0	0	0	0
1075	chr22:24580678-28151269	SBS3	2	0	29	0	1	0	0	0	0	0	0	0
1076	chr22:28157486-28386995	SBS3	2	2	2	0	0	0	0	0	0	0	0	0
1077	chr22:28386996-28618593	SBS3	2	2	3	0	0	0	0	0	0	0	0	0
1078	chr22:28899551-29858929	SBS3	3	0	3	0	0	0	0	0	0	0	0	0
1079	chr22:29858930-30497986	SBS1	2	0	1	0	0	0	0	0	0	0	0	0
1080	chr22:29858930-30497986	SBS3	2	0	3	0	1	0	0	0	0	0	0	0
1081	chr22:30497987-30612313	SBS3	3	0	0	0	1	0	0	0	0	0	0	0
1082	chr22:30612375-33186869	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
1083	chr22:30612375-33186869	SBS3	3	0	16	0	0	2	0	0	0	0	0	0
1084	chr22:33735844-34273785	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1085	chr22:33735844-34273785	SBS3	3	0	4	0	0	0	0	0	0	0	0	0
1086	chr22:34273835-34564452	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1087	chr22:34564453-34893000	SBS1	4	0	0	0	1	0	0	0	0	0	0	0
1088	chr22:34564453-34893000	SBS3	4	0	1	1	0	0	0	0	0	0	0	0
1089	chr22:34893001-35336807	SBS100	2	0	1	0	0	0	0	0	0	0	0	0
1090	chr22:34893001-35336807	SBS3	2	0	3	0	0	0	0	0	0	0	0	0
1091	chr22:35336808-38203298	SBS3	1	0	6	0	0	0	0	0	0	0	0	0
1092	chr22:38203299-40093940	SBS3	2	0	9	0	0	0	0	0	0	0	0	0
1093	chr22:40093941-40126126	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1094	chr22:40126127-41935659	SBS1	2	0	1	0	0	0	0	0	0	0	0	0
1095	chr22:40126127-41935659	SBS3	2	0	3	0	0	0	0	0	0	0	0	0
1096	chr22:41935702-46123000	SBS1	2	0	0	0	1	0	0	0	0	0	0	0
1097	chr22:41935702-46123000	SBS3	2	0	10	0	3	0	0	0	0	0	0	0
1098	chr22:46123001-46312990	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
1099	chr22:46431006-47888817	SBS1	2	0	1	0	0	0	0	0	0	0	0	0
1100	chr22:46431006-47888817	SBS3	2	0	7	0	0	0	0	0	0	0	0	0
1101	chr22:47888818-50818468	SBS100	3	0	1	0	0	1	0	0	0	0	0	0
1102	chr22:47888818-50818468	SBS3	3	0	20	0	0	0	0	0	0	0	0	0
1103	chr2:1-1410000	SBS1	3	1	2	0	0	0	0	0	0	0	0	0
1104	chr2:1-1410000	SBS3	3	1	13	0	1	2	0	0	0	0	0	0
1105	chr2:105216466-112483011	SBS100	2	2	2	0	0	0	0	0	0	0	0	0
1106	chr2:105216466-112483011	SBS3	2	2	34	0	8	0	0	0	0	0	0	0
1107	chr2:112483012-112831832	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
1108	chr2:112831935-120392413	SBS1	2	1	3	0	1	0	0	0	0	0	0	0
1109	chr2:112831935-120392413	SBS100	2	1	3	0	0	0	0	0	0	0	0	0
1110	chr2:112831935-120392413	SBS3	2	1	44	0	4	0	0	0	0	0	0	0
1111	chr2:120393118-120800057	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
1112	chr2:120835351-121882985	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1113	chr2:120835351-121882985	SBS3	2	1	6	0	0	0	0	0	0	0	0	0
1114	chr2:121883039-122127206	SBS3	2	1	0	0	1	0	0	0	0	0	0	0
1115	chr2:122127242-122464109	SBS3	2	1	3	0	0	0	0	0	0	0	0	0
1116	chr2:122464155-122906104	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1117	chr2:122464155-122906104	SBS3	2	1	1	0	2	0	0	0	0	0	0	0
1118	chr2:122906146-125757706	SBS100	2	1	2	0	1	0	0	0	0	0	0	0
1119	chr2:122906146-125757706	SBS3	2	1	12	0	4	0	0	0	0	0	0	0
1120	chr2:125757743-127130226	SBS3	2	1	6	0	1	0	0	0	0	0	0	0
1121	chr2:127130363-128163201	SBS3	2	1	5	0	0	0	0	0	0	0	0	0
1122	chr2:128163202-129967586	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
1123	chr2:128163202-129967586	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
1124	chr2:128163202-129967586	SBS3	3	1	8	0	0	0	0	0	0	0	0	0
1125	chr2:129967587-136568457	SBS1	2	1	3	0	1	0	0	0	0	0	0	0
1126	chr2:129967587-136568457	SBS100	2	1	4	0	0	0	0	0	0	0	0	0
1127	chr2:129967587-136568457	SBS3	2	1	49	0	3	0	0	0	0	0	0	0
1128	chr2:136707341-136963675	SBS3	2	1	4	0	0	0	0	0	0	0	0	0
1129	chr2:136963727-138360386	SBS100	2	1	3	0	0	0	0	0	0	0	0	0
1130	chr2:136963727-138360386	SBS3	2	1	11	0	0	0	0	0	0	0	0	0
1131	chr2:138365331-142519365	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1132	chr2:138365331-142519365	SBS100	2	1	1	0	1	0	0	0	0	0	0	0
1133	chr2:138365331-142519365	SBS3	2	1	14	0	2	0	0	0	0	0	0	0
1134	chr2:1410001-1923401	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1135	chr2:1410001-1923401	SBS3	2	1	4	0	3	0	0	0	0	0	0	0
1136	chr2:142519432-149270045	SBS1	2	1	2	0	0	0	0	0	0	0	0	0
1137	chr2:142519432-149270045	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1138	chr2:142519432-149270045	SBS3	2	1	24	0	4	0	0	0	0	0	0	0
1139	chr2:149271666-150395034	SBS3	2	1	11	0	2	0	0	0	0	0	0	0
1140	chr2:150395035-150395068	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
1141	chr2:150395128-152067835	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1142	chr2:150395128-152067835	SBS100	2	1	2	0	0	0	0	0	0	0	0	0
1143	chr2:150395128-152067835	SBS3	2	1	5	0	0	0	0	0	0	0	0	0
1144	chr2:152067893-152503405	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1145	chr2:152067893-152503405	SBS3	2	1	15	0	0	0	0	0	0	0	0	0
1146	chr2:152509721-153374944	SBS3	2	1	4	0	0	0	0	0	0	0	0	0
1147	chr2:153378617-158292731	SBS100	2	1	2	0	0	0	0	0	0	0	0	0
1148	chr2:153378617-158292731	SBS3	2	1	21	0	1	0	0	0	0	0	0	0
1149	chr2:158576510-160095243	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
1150	chr2:158576510-160095243	SBS3	3	1	9	0	3	0	0	0	0	0	0	0
1151	chr2:160353902-161111433	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1152	chr2:160353902-161111433	SBS3	2	1	3	0	0	0	0	0	0	0	0	0
1153	chr2:161111434-161143701	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
1154	chr2:161143702-161733276	SBS3	2	1	3	0	0	0	0	0	0	0	0	0
1155	chr2:161733317-165121111	SBS3	2	1	17	0	1	0	0	0	0	0	0	0
1156	chr2:165121869-171723876	SBS1	2	1	2	0	1	0	0	0	0	0	0	0
1157	chr2:165121869-171723876	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1158	chr2:165121869-171723876	SBS3	2	1	38	0	1	0	0	0	0	0	0	0
1159	chr2:171723877-172434760	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
1160	chr2:171723877-172434760	SBS3	3	1	4	0	1	0	0	0	0	0	0	0
1161	chr2:172441948-173272853	SBS3	3	1	7	0	0	1	0	0	0	0	0	0
1162	chr2:173272854-173279417	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
1163	chr2:173308577-173755194	SBS3	2	1	2	0	1	0	0	0	0	0	0	0
1164	chr2:173755195-173827520	SBS3	3	1	2	0	0	0	0	0	0	0	0	0
1165	chr2:174049507-176697085	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
1166	chr2:174049507-176697085	SBS3	3	1	13	0	2	0	0	0	0	0	0	0
1167	chr2:176697086-176841011	SBS3	3	0	3	0	0	0	0	0	0	0	0	0
1168	chr2:176841012-177019094	SBS3	3	1	2	0	0	0	0	0	0	0	0	0
1169	chr2:177019095-177299413	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1170	chr2:177019095-177299413	SBS3	3	0	2	0	1	0	0	0	0	0	0	0
1171	chr2:177299414-177390000	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
1172	chr2:177299414-177390000	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
1173	chr2:177299414-177390000	SBS3	3	1	1	0	0	0	0	0	0	0	0	0
1174	chr2:177390001-178331920	SBS1	3	0	2	0	0	0	0	0	0	0	0	0
1175	chr2:177390001-178331920	SBS3	3	0	5	0	1	1	0	0	0	0	0	0
1176	chr2:178332014-178867697	SBS3	3	0	3	0	0	0	0	0	0	0	0	0
1177	chr2:178922388-179312247	SBS3	3	0	3	0	0	0	0	0	0	0	0	0
1178	chr2:179720886-179823983	SBS3	3	1	1	0	0	0	0	0	0	0	0	0
1179	chr2:179914665-183846890	SBS1	3	0	0	0	1	0	0	0	0	0	0	0
1180	chr2:179914665-183846890	SBS3	3	0	21	0	1	0	0	0	0	0	0	0
1181	chr2:183846891-183996243	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
1182	chr2:184014927-184015801	SBS100	3	2	1	0	0	0	0	0	0	0	0	0
1183	chr2:184014927-184015801	SBS3	3	2	2	0	0	0	0	0	0	0	0	0
1184	chr2:184015802-184016090	SBS3	3	1	1	0	0	0	0	0	0	0	0	0
1185	chr2:184016091-184170263	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
1186	chr2:184335789-184774117	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
1187	chr2:184335789-184774117	SBS3	3	1	3	0	0	0	0	0	0	0	0	0
1188	chr2:184774438-184790403	SBS3	3	1	0	0	0	1	0	0	0	0	0	0
1189	chr2:184797896-184937146	SBS3	3	1	1	0	0	0	0	0	0	0	0	0
1190	chr2:184937147-185647896	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1191	chr2:184937147-185647896	SBS3	3	0	1	0	0	1	0	0	0	0	0	0
1192	chr2:185667784-185759020	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1193	chr2:185808128-185808925	SBS3	3	0	3	0	0	0	0	0	0	0	0	0
1194	chr2:185808926-185817405	SBS3	2	0	3	0	0	0	0	0	0	0	0	0
1195	chr2:185817406-185864751	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
1196	chr2:185864752-186238860	SBS3	2	0	3	0	0	0	0	0	0	0	0	0
1197	chr2:186239573-186470878	SBS3	3	0	3	0	0	0	0	0	0	0	0	0
1198	chr2:186470915-187469608	SBS3	3	0	13	0	1	1	0	0	0	0	0	0
1199	chr2:187519451-188511022	SBS3	3	0	8	0	0	0	0	0	0	0	0	0
1200	chr2:188511023-188511495	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
1201	chr2:188732472-188848601	SBS3	4	0	1	0	0	0	0	0	0	0	0	0
1202	chr2:188887376-189430917	SBS1	4	0	1	0	0	0	0	0	0	0	0	0
1203	chr2:188887376-189430917	SBS3	4	0	2	0	0	0	0	0	0	0	0	0
1204	chr2:189430918-191018913	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1205	chr2:189430918-191018913	SBS3	3	0	7	0	0	0	0	0	0	0	0	0
1206	chr2:191063284-191091406	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1207	chr2:191198288-191636197	SBS3	3	0	2	0	0	1	0	0	0	0	0	0
1208	chr2:191841478-192750198	SBS1	3	0	0	0	0	2	0	0	0	0	0	0
1209	chr2:191841478-192750198	SBS3	3	0	6	0	0	0	0	0	0	0	0	0
1210	chr2:1923586-2046075	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
1211	chr2:192750199-192870712	SBS100	3	1	3	0	0	0	0	0	0	0	0	0
1212	chr2:192750199-192870712	SBS3	3	1	7	0	0	0	0	0	0	0	0	0
1213	chr2:192870713-193866571	SBS3	3	0	2	0	1	4	0	0	0	0	0	0
1214	chr2:193899693-193994976	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1215	chr2:193995011-194230663	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1216	chr2:194246689-194295421	SBS3	3	2	1	0	2	1	0	0	0	0	0	0
1217	chr2:194344001-201579363	SBS1	3	0	1	0	0	1	0	0	0	0	0	0
1218	chr2:194344001-201579363	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1219	chr2:194344001-201579363	SBS3	3	0	32	0	1	5	0	0	0	0	0	0
1220	chr2:201579364-201967212	SBS3	3	0	2	0	1	0	0	0	0	0	0	0
1221	chr2:201967213-202074615	SBS3	3	0	0	0	1	0	0	0	0	0	0	0
1222	chr2:202074616-203409453	SBS3	3	0	1	0	0	1	0	0	0	0	0	0
1223	chr2:203411535-203869268	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1224	chr2:203914129-205737950	SBS100	3	0	1	0	0	1	0	0	0	0	0	0
1225	chr2:203914129-205737950	SBS3	3	0	6	0	0	0	0	0	0	0	0	0
1226	chr2:2046092-2262826	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
1227	chr2:205743175-205869617	SBS100	4	0	1	0	0	0	0	0	0	0	0	0
1228	chr2:205743175-205869617	SBS3	4	0	1	0	0	0	0	0	0	0	0	0
1229	chr2:205869618-205980724	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1230	chr2:205980902-206664966	SBS100	3	0	0	0	0	1	0	0	0	0	0	0
1231	chr2:205980902-206664966	SBS3	3	0	3	0	0	0	0	0	0	0	0	0
1232	chr2:206695218-209931506	SBS1	3	0	2	0	0	0	0	0	0	0	0	0
1233	chr2:206695218-209931506	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1234	chr2:206695218-209931506	SBS3	3	0	9	0	0	2	0	0	0	0	0	0
1235	chr2:20814745-21604811	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1236	chr2:20814745-21604811	SBS3	2	1	4	0	3	0	0	0	0	0	0	0
1237	chr2:209931583-216803443	SBS100	3	0	4	0	0	0	0	0	0	0	0	0
1238	chr2:209931583-216803443	SBS3	3	0	30	0	2	3	0	0	0	0	0	0
1239	chr2:21605069-23662827	SBS3	2	1	8	0	1	0	0	0	0	0	0	0
1240	chr2:216803512-220064773	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1241	chr2:216803512-220064773	SBS3	3	0	16	0	3	2	0	0	0	0	0	0
1242	chr2:220065348-225525464	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
1243	chr2:220065348-225525464	SBS100	3	0	2	0	1	0	0	0	0	0	0	0
1244	chr2:220065348-225525464	SBS3	3	0	26	0	4	3	0	0	0	0	0	0
1245	chr2:225525513-226335262	SBS3	3	0	5	0	0	2	0	0	0	0	0	0
1246	chr2:2262827-6303956	SBS1	2	1	1	0	1	0	0	0	0	0	0	0
1247	chr2:2262827-6303956	SBS3	2	1	27	0	2	0	0	0	0	0	0	0
1248	chr2:226341279-228112206	SBS3	3	0	5	0	1	0	0	0	0	0	0	0
1249	chr2:228112272-229804628	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1250	chr2:228112272-229804628	SBS3	3	0	8	0	2	4	0	0	0	0	0	0
1251	chr2:229804892-231733383	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1252	chr2:229804892-231733383	SBS3	3	0	6	0	0	0	0	0	0	0	0	0
1253	chr2:231733426-232145075	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
1254	chr2:232145108-233777959	SBS1	3	0	2	0	0	0	0	0	0	0	0	0
1255	chr2:232145108-233777959	SBS3	3	0	6	0	1	0	0	0	0	0	0	0
1256	chr2:233781110-234516971	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
1257	chr2:233781110-234516971	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
1258	chr2:234517028-238318741	SBS1	3	0	0	0	0	1	0	0	0	0	0	0
1259	chr2:234517028-238318741	SBS100	3	0	1	0	1	0	0	0	0	0	0	0
1260	chr2:234517028-238318741	SBS3	3	0	20	0	0	1	0	0	0	0	0	0
1261	chr2:23662828-24086196	SBS3	2	2	1	0	0	0	0	0	0	0	0	0
1262	chr2:238323998-239933839	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
1263	chr2:238323998-239933839	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1264	chr2:238323998-239933839	SBS3	3	0	6	0	1	0	0	0	0	0	0	0
1265	chr2:239939631-242193529	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
1266	chr2:239939631-242193529	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1267	chr2:239939631-242193529	SBS3	3	0	8	0	1	0	0	0	0	0	0	0
1268	chr2:24086197-25123777	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
1269	chr2:24086197-25123777	SBS3	3	2	2	0	1	1	0	0	0	0	0	0
1270	chr2:25123778-25247057	SBS3	5	2	2	0	0	0	0	0	0	0	0	0
1271	chr2:25259425-25295520	SBS3	5	2	1	0	1	0	0	0	0	0	0	0
1272	chr2:25926737-26261518	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
1273	chr2:26261519-26425615	SBS3	5	1	1	0	0	0	0	0	0	0	0	0
1274	chr2:26425616-27275458	SBS1	3	1	0	0	1	0	0	0	0	0	0	0
1275	chr2:26425616-27275458	SBS3	3	1	6	0	1	1	0	0	0	0	0	0
1276	chr2:27280280-30617786	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
1277	chr2:27280280-30617786	SBS3	3	1	21	0	2	1	0	0	0	0	0	0
1278	chr2:30617787-30682095	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
1279	chr2:30682282-31023122	SBS3	3	1	1	0	0	0	0	0	0	0	0	0
1280	chr2:31289470-31568454	SBS3	2	1	4	0	1	0	0	0	0	0	0	0
1281	chr2:31593210-32206773	SBS3	4	2	5	1	0	0	0	0	0	0	0	0
1282	chr2:32206774-32646335	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
1283	chr2:32646336-33192871	SBS3	4	1	5	1	0	0	0	0	0	0	0	0
1284	chr2:33192872-33427653	SBS3	3	1	1	0	0	0	0	0	0	0	0	0
1285	chr2:33428586-34058754	SBS1	4	1	1	0	0	0	0	0	0	0	0	0
1286	chr2:33428586-34058754	SBS3	4	1	5	0	0	0	0	0	0	0	0	0
1287	chr2:34162948-34842860	SBS1	4	1	2	0	0	0	0	0	0	0	0	0
1288	chr2:34162948-34842860	SBS3	4	1	4	0	0	0	0	0	0	0	0	0
