	segment_id	sig_max	major_cn	minor_cn	N1	N2	N5	N3	N4
1263	chr4:89930967-94415268	SBS8	1	0	2	0	0	0	0
1264	chr4:94423164-104697508	SBS1	1	0	1	0	0	0	0
1265	chr4:94423164-104697508	SBS3	1	0	12	0	0	0	0
1266	chr4:94423164-104697508	SBS5	1	0	10	0	0	0	0
1267	chr4:94423164-104697508	SBS8	1	0	6	0	0	0	0
1268	chr5:1-1884568	SBS1	1	1	2	0	0	0	0
1269	chr5:1-1884568	SBS100	1	1	1	0	0	0	0
1270	chr5:1-1884568	SBS3	1	1	9	0	0	0	0
1271	chr5:1-1884568	SBS5	1	1	2	0	0	0	0
1272	chr5:10030567-37183640	SBS1	1	1	9	0	0	0	0
1273	chr5:10030567-37183640	SBS100	1	1	1	0	0	0	0
1274	chr5:10030567-37183640	SBS3	1	1	69	0	0	0	0
1275	chr5:10030567-37183640	SBS5	1	1	31	0	0	0	0
1276	chr5:10030567-37183640	SBS8	1	1	36	0	0	0	0
1277	chr5:100656165-135752000	SBS1	1	0	1	0	0	0	0
1278	chr5:100656165-135752000	SBS100	1	0	1	0	0	0	0
1279	chr5:100656165-135752000	SBS3	1	0	50	0	0	0	0
1280	chr5:100656165-135752000	SBS5	1	0	26	0	0	0	0
1281	chr5:100656165-135752000	SBS8	1	0	18	0	0	0	0
1282	chr5:135752001-135809000	SBS5	2	0	2	0	0	0	0
1283	chr5:135752001-135809000	SBS8	2	0	1	0	0	0	0
1284	chr5:135809001-154692945	SBS1	1	0	1	0	0	0	0
1285	chr5:135809001-154692945	SBS100	1	0	1	0	0	0	0
1286	chr5:135809001-154692945	SBS3	1	0	19	0	0	0	0
1287	chr5:135809001-154692945	SBS5	1	0	12	0	0	0	0
1288	chr5:135809001-154692945	SBS8	1	0	11	0	0	0	0
1289	chr5:154695438-170423759	SBS1	1	0	3	0	0	0	0
1290	chr5:154695438-170423759	SBS100	1	0	1	0	0	0	0
1291	chr5:154695438-170423759	SBS3	1	0	19	0	0	0	0
1292	chr5:154695438-170423759	SBS5	1	0	19	0	0	0	0
1293	chr5:154695438-170423759	SBS8	1	0	6	0	0	0	0
1294	chr5:170423798-181538259	SBS1	1	0	5	0	0	0	0
1295	chr5:170423798-181538259	SBS100	1	0	1	0	0	0	0
1296	chr5:170423798-181538259	SBS3	1	0	18	0	0	0	0
1297	chr5:170423798-181538259	SBS5	1	0	17	0	0	0	0
1298	chr5:170423798-181538259	SBS8	1	0	3	0	0	0	0
1299	chr5:1884609-8042626	SBS1	1	1	3	0	0	0	0
1300	chr5:1884609-8042626	SBS3	1	1	13	0	0	0	0
1301	chr5:1884609-8042626	SBS5	1	1	6	0	0	0	0
1302	chr5:1884609-8042626	SBS8	1	1	8	0	0	0	0
1303	chr5:37228794-40257253	SBS1	1	1	1	0	0	0	0
1304	chr5:37228794-40257253	SBS3	1	1	2	0	0	0	0
1305	chr5:37228794-40257253	SBS5	1	1	8	0	0	0	0
1306	chr5:40257254-40795430	SBS3	1	0	1	0	0	0	0
1307	chr5:40257254-40795430	SBS8	1	0	1	0	0	0	0
1308	chr5:40833075-44181043	SBS3	1	0	2	0	0	0	0
1309	chr5:40833075-44181043	SBS5	1	0	2	0	0	0	0
1310	chr5:44181056-44621208	SBS3	1	0	1	0	0	0	0
1311	chr5:44181056-44621208	SBS5	1	0	1	0	0	0	0
1312	chr5:44626374-48272853	SBS3	1	0	6	0	0	0	0
1313	chr5:44626374-48272853	SBS8	1	0	3	0	0	0	0
1314	chr5:48272854-66338227	SBS3	1	0	14	0	0	0	0
1315	chr5:48272854-66338227	SBS5	1	0	19	0	0	0	0
1316	chr5:48272854-66338227	SBS8	1	0	7	0	0	0	0
1317	chr5:66338410-99193000	SBS1	1	0	2	0	0	0	0
1318	chr5:66338410-99193000	SBS3	1	0	30	0	0	0	0
1319	chr5:66338410-99193000	SBS5	1	0	21	0	0	0	0
1320	chr5:66338410-99193000	SBS8	1	0	11	0	0	0	0
1321	chr5:8042638-10030530	SBS3	1	1	4	0	0	0	0
1322	chr5:8042638-10030530	SBS5	1	1	1	0	0	0	0
1323	chr5:8042638-10030530	SBS8	1	1	3	0	0	0	0
1324	chr5:99306759-100656121	SBS100	1	0	1	0	0	0	0
1325	chr5:99306759-100656121	SBS3	1	0	1	0	0	0	0
1326	chr5:99306759-100656121	SBS5	1	0	1	0	0	0	0
1327	chr6:107213584-108679910	SBS3	1	1	4	0	0	0	0
1328	chr6:108679911-109352115	SBS3	2	1	5	0	0	0	0
1329	chr6:109352116-111410131	SBS1	1	1	1	0	0	0	0
1330	chr6:109352116-111410131	SBS3	1	1	2	0	0	0	0
1331	chr6:109352116-111410131	SBS5	1	1	2	0	0	0	0
1332	chr6:109352116-111410131	SBS8	1	1	1	0	0	0	0
1333	chr6:111413327-124381748	SBS1	1	1	1	0	0	0	0
1334	chr6:111413327-124381748	SBS3	1	1	28	0	0	0	0
1335	chr6:111413327-124381748	SBS5	1	1	21	0	0	0	0
1336	chr6:111413327-124381748	SBS8	1	1	11	0	0	0	0
1337	chr6:124392392-130740753	SBS1	1	1	1	0	0	0	0
1338	chr6:124392392-130740753	SBS3	1	1	9	0	0	0	0
1339	chr6:124392392-130740753	SBS5	1	1	6	0	0	0	0
1340	chr6:124392392-130740753	SBS8	1	1	2	0	0	0	0
1341	chr6:130740754-133360902	SBS3	1	0	2	0	0	0	0
1342	chr6:130740754-133360902	SBS5	1	0	1	0	0	0	0
1343	chr6:133362341-136045633	SBS3	1	0	2	0	0	0	0
1344	chr6:133362341-136045633	SBS5	1	0	3	0	0	0	0
1345	chr6:133362341-136045633	SBS8	1	0	1	0	0	0	0
1346	chr6:136046488-137864752	SBS3	1	0	3	0	0	0	0
1347	chr6:137873216-153443867	SBS1	1	0	5	0	0	0	0
1348	chr6:137873216-153443867	SBS3	1	0	20	0	0	0	0
1349	chr6:137873216-153443867	SBS5	1	0	7	0	0	0	0
1350	chr6:137873216-153443867	SBS8	1	0	6	0	0	0	0
1351	chr6:153443964-153839048	SBS1	1	0	1	0	0	0	0
1352	chr6:153443964-153839048	SBS3	1	0	1	0	0	0	0
1353	chr6:154757149-164113979	SBS1	1	0	2	0	0	0	0
1354	chr6:154757149-164113979	SBS100	1	0	1	0	0	0	0
1355	chr6:154757149-164113979	SBS3	1	0	15	0	0	0	0
1356	chr6:154757149-164113979	SBS5	1	0	9	0	0	0	0
1357	chr6:164114056-166411391	SBS3	1	0	6	0	0	0	0
1358	chr6:164114056-166411391	SBS5	1	0	4	0	0	0	0
1359	chr6:164114056-166411391	SBS8	1	0	1	0	0	0	0
1360	chr6:166415961-170311670	SBS1	1	0	1	0	0	0	0
1361	chr6:166415961-170311670	SBS3	1	0	10	0	0	0	0
1362	chr6:166415961-170311670	SBS5	1	0	2	0	0	0	0
1363	chr6:166415961-170311670	SBS8	1	0	2	0	0	0	0
1364	chr6:59191911-62658290	SBS3	1	1	15	0	0	0	0
1365	chr6:59191911-62658290	SBS5	1	1	7	0	0	0	0
1366	chr6:59191911-62658290	SBS8	1	1	3	0	0	0	0
1367	chr6:62659010-62834000	SBS3	1	1	1	0	0	0	0
1368	chr6:62659010-62834000	SBS5	1	1	1	0	0	0	0
1369	chr6:62834001-62884000	SBS3	2	2	0	1	0	0	0
1370	chr6:62924630-66912266	SBS1	1	1	3	0	0	0	0
1371	chr6:62924630-66912266	SBS3	1	1	8	0	0	0	0
1372	chr6:62924630-66912266	SBS5	1	1	4	0	0	0	0
1373	chr6:62924630-66912266	SBS8	1	1	3	0	0	0	0
1374	chr6:66912267-67872363	SBS3	1	1	3	0	0	0	0
1375	chr6:66912267-67872363	SBS5	1	1	1	0	0	0	0
1376	chr6:66912267-67872363	SBS8	1	1	2	0	0	0	0
1377	chr6:67872364-78941283	SBS1	2	1	4	0	0	0	0
1378	chr6:67872364-78941283	SBS100	2	1	1	0	0	0	0
1379	chr6:67872364-78941283	SBS3	2	1	27	5	0	0	0
1380	chr6:67872364-78941283	SBS5	2	1	26	3	0	0	0
1381	chr6:67872364-78941283	SBS8	2	1	12	0	0	0	0
1382	chr6:78943672-80083411	SBS3	2	1	6	1	0	0	0
1383	chr6:78943672-80083411	SBS5	2	1	1	0	0	0	0
1384	chr6:80452081-91316547	SBS1	2	1	1	0	0	0	0
1385	chr6:80452081-91316547	SBS100	2	1	1	0	0	0	0
1386	chr6:80452081-91316547	SBS3	2	1	31	1	0	0	0
1387	chr6:80452081-91316547	SBS5	2	1	19	1	0	0	0
1388	chr6:80452081-91316547	SBS8	2	1	13	1	0	0	0
1389	chr6:91316655-107213583	SBS1	2	1	3	0	0	0	0
1390	chr6:91316655-107213583	SBS3	2	1	24	4	0	0	0
1391	chr6:91316655-107213583	SBS5	2	1	12	0	0	0	0
1392	chr6:91316655-107213583	SBS8	2	1	6	1	0	0	0
1393	chr7:1-3340608	SBS100	1	0	1	0	0	0	0
1394	chr7:1-3340608	SBS3	1	0	2	0	0	0	0
1395	chr7:1-3340608	SBS5	1	0	2	0	0	0	0
1396	chr7:102963016-106112576	SBS3	1	1	5	0	0	0	0
1397	chr7:102963016-106112576	SBS5	1	1	2	0	0	0	0
1398	chr7:102963016-106112576	SBS8	1	1	5	0	0	0	0
1399	chr7:106112635-106947323	SBS3	1	0	3	0	0	0	0
1400	chr7:106112635-106947323	SBS5	1	0	1	0	0	0	0
1401	chr7:106947465-120412669	SBS1	1	1	3	0	0	0	0
1402	chr7:106947465-120412669	SBS3	1	1	31	0	0	0	0
1403	chr7:106947465-120412669	SBS5	1	1	19	0	0	0	0
1404	chr7:106947465-120412669	SBS8	1	1	8	0	0	0	0
1405	chr7:120412670-120417411	SBS3	1	1	1	0	0	0	0
1406	chr7:120577037-120587229	SBS3	2	1	0	1	0	0	0
1407	chr7:120587230-122353063	SBS3	1	1	1	0	0	0	0
1408	chr7:120587230-122353063	SBS5	1	1	3	0	0	0	0
1409	chr7:120587230-122353063	SBS8	1	1	1	0	0	0	0
1410	chr7:122353064-125976597	SBS1	1	1	1	0	0	0	0
1411	chr7:122353064-125976597	SBS3	1	1	7	0	0	0	0
1412	chr7:122353064-125976597	SBS5	1	1	6	0	0	0	0
1413	chr7:122353064-125976597	SBS8	1	1	2	0	0	0	0
1414	chr7:125976613-128684733	SBS1	1	1	2	0	0	0	0
1415	chr7:125976613-128684733	SBS3	1	1	15	0	0	0	0
1416	chr7:125976613-128684733	SBS5	1	1	5	0	0	0	0
1417	chr7:125976613-128684733	SBS8	1	1	5	0	0	0	0
1418	chr7:128684791-129745824	SBS3	1	0	4	0	0	0	0
1419	chr7:129745825-142623491	SBS1	2	1	6	1	0	0	0
1420	chr7:129745825-142623491	SBS100	2	1	1	0	0	0	0
1421	chr7:129745825-142623491	SBS3	2	1	38	7	0	0	0
1422	chr7:129745825-142623491	SBS5	2	1	30	3	0	0	0
1423	chr7:129745825-142623491	SBS8	2	1	14	2	0	0	0
1424	chr7:14206163-25699163	SBS1	1	0	2	0	0	0	0
1425	chr7:14206163-25699163	SBS100	1	0	1	0	0	0	0
1426	chr7:14206163-25699163	SBS3	1	0	9	0	0	0	0
1427	chr7:14206163-25699163	SBS5	1	0	12	0	0	0	0
1428	chr7:14206163-25699163	SBS8	1	0	5	0	0	0	0
1429	chr7:142623492-143310332	SBS1	2	1	2	0	0	0	0
1430	chr7:142623492-143310332	SBS100	2	1	1	0	0	0	0
1431	chr7:142623492-143310332	SBS3	2	1	18	1	0	0	0
1432	chr7:142623492-143310332	SBS5	2	1	16	0	0	0	0
1433	chr7:142623492-143310332	SBS8	2	1	4	0	0	0	0
1434	chr7:143313539-145038536	SBS5	3	1	1	1	0	2	0
1435	chr7:145038571-146807505	SBS1	3	1	2	0	0	3	0
1436	chr7:145038571-146807505	SBS3	3	1	9	3	0	1	0
1437	chr7:145038571-146807505	SBS5	3	1	3	0	0	2	0
1438	chr7:145038571-146807505	SBS8	3	1	0	2	0	2	0
1439	chr7:146807572-149164095	SBS3	3	1	8	2	0	2	0
1440	chr7:146807572-149164095	SBS5	3	1	3	2	0	2	0
1441	chr7:146807572-149164095	SBS8	3	1	3	1	0	1	0
1442	chr7:149181675-159345973	SBS1	2	1	8	0	0	0	0
1443	chr7:149181675-159345973	SBS100	2	1	3	0	0	0	0
1444	chr7:149181675-159345973	SBS3	2	1	32	9	0	0	0
1445	chr7:149181675-159345973	SBS5	2	1	17	3	0	0	0
1446	chr7:149181675-159345973	SBS8	2	1	6	2	0	0	0
1447	chr7:25699164-27863742	SBS1	1	1	2	0	0	0	0
1448	chr7:25699164-27863742	SBS3	1	1	7	0	0	0	0
1449	chr7:25699164-27863742	SBS5	1	1	3	0	0	0	0
1450	chr7:25699164-27863742	SBS8	1	1	2	0	0	0	0
1451	chr7:27864732-35420814	SBS1	1	1	1	0	0	0	0
1452	chr7:27864732-35420814	SBS100	1	1	1	0	0	0	0
1453	chr7:27864732-35420814	SBS3	1	1	8	0	0	0	0
1454	chr7:27864732-35420814	SBS5	1	1	7	0	0	0	0
1455	chr7:27864732-35420814	SBS8	1	1	2	0	0	0	0
1456	chr7:3342847-14206130	SBS1	1	0	2	0	0	0	0
1457	chr7:3342847-14206130	SBS3	1	0	20	0	0	0	0
1458	chr7:3342847-14206130	SBS5	1	0	22	0	0	0	0
1459	chr7:3342847-14206130	SBS8	1	0	2	0	0	0	0
1460	chr7:35424100-37240617	SBS3	1	1	4	0	0	0	0
1461	chr7:35424100-37240617	SBS5	1	1	4	0	0	0	0
1462	chr7:37245288-42069778	SBS3	1	1	11	0	0	0	0
1463	chr7:37245288-42069778	SBS5	1	1	5	0	0	0	0
1464	chr7:37245288-42069778	SBS8	1	1	2	0	0	0	0
1465	chr7:42069779-45407344	SBS3	1	0	1	0	0	0	0
1466	chr7:42069779-45407344	SBS5	1	0	2	0	0	0	0
1467	chr7:45407345-54283313	SBS1	1	1	4	0	0	0	0
1468	chr7:45407345-54283313	SBS100	1	1	1	0	0	0	0
1469	chr7:45407345-54283313	SBS3	1	1	25	0	0	0	0
1470	chr7:45407345-54283313	SBS5	1	1	11	0	0	0	0
1471	chr7:45407345-54283313	SBS8	1	1	7	0	0	0	0
1472	chr7:54283327-59498943	SBS3	1	1	22	0	0	0	0
1473	chr7:54283327-59498943	SBS5	1	1	15	0	0	0	0
1474	chr7:54283327-59498943	SBS8	1	1	7	0	0	0	0
1475	chr7:59498944-71789582	SBS1	1	1	10	0	0	0	0
1476	chr7:59498944-71789582	SBS3	1	1	43	0	0	0	0
1477	chr7:59498944-71789582	SBS5	1	1	34	0	0	0	0
1478	chr7:59498944-71789582	SBS8	1	1	12	0	0	0	0
1479	chr7:71789639-81747402	SBS1	1	1	4	0	0	0	0
1480	chr7:71789639-81747402	SBS100	1	1	1	0	0	0	0
1481	chr7:71789639-81747402	SBS3	1	1	31	0	0	0	0
1482	chr7:71789639-81747402	SBS5	1	1	13	0	0	0	0
1483	chr7:71789639-81747402	SBS8	1	1	8	0	0	0	0
1484	chr7:81750017-93402000	SBS1	1	1	4	0	0	0	0
1485	chr7:81750017-93402000	SBS100	1	1	2	0	0	0	0
1486	chr7:81750017-93402000	SBS3	1	1	21	0	0	0	0
1487	chr7:81750017-93402000	SBS5	1	1	20	0	0	0	0
1488	chr7:81750017-93402000	SBS8	1	1	12	0	0	0	0
1489	chr7:93402001-96378089	SBS1	1	1	1	0	0	0	0
1490	chr7:93402001-96378089	SBS3	1	1	2	0	0	0	0
1491	chr7:93402001-96378089	SBS5	1	1	4	0	0	0	0
1492	chr7:93402001-96378089	SBS8	1	1	2	0	0	0	0
1493	chr7:96378122-102962986	SBS1	1	0	2	0	0	0	0
1494	chr7:96378122-102962986	SBS3	1	0	12	0	0	0	0
1495	chr7:96378122-102962986	SBS5	1	0	18	0	0	0	0
1496	chr7:96378122-102962986	SBS8	1	0	7	0	0	0	0
1497	chr8:1-5559638	SBS1	1	0	3	0	0	0	0
1498	chr8:1-5559638	SBS100	1	0	2	0	0	0	0
1499	chr8:1-5559638	SBS3	1	0	8	0	0	0	0
1500	chr8:1-5559638	SBS5	1	0	10	0	0	0	0
1501	chr8:1-5559638	SBS8	1	0	3	0	0	0	0
1502	chr8:100161367-102249991	SBS1	1	1	1	0	0	0	0
1503	chr8:100161367-102249991	SBS3	1	1	5	0	0	0	0
1504	chr8:100161367-102249991	SBS5	1	1	3	0	0	0	0
1505	chr8:100161367-102249991	SBS8	1	1	1	0	0	0	0
1506	chr8:102266063-106003007	SBS3	1	1	7	0	0	0	0
1507	chr8:102266063-106003007	SBS5	1	1	4	0	0	0	0
1508	chr8:102266063-106003007	SBS8	1	1	5	0	0	0	0
1509	chr8:106005879-106112000	SBS3	1	1	2	0	0	0	0
1510	chr8:106112001-108581052	SBS3	2	1	4	2	0	0	0
1511	chr8:106112001-108581052	SBS5	2	1	2	2	0	0	0
1512	chr8:106112001-108581052	SBS8	2	1	0	1	0	0	0
1513	chr8:108581202-111085759	SBS3	2	1	2	3	0	0	0
1514	chr8:108581202-111085759	SBS5	2	1	3	1	0	0	0
1515	chr8:108581202-111085759	SBS8	2	1	4	2	0	0	0
1516	chr8:111086947-116150879	SBS3	2	1	6	2	0	0	0
1517	chr8:111086947-116150879	SBS5	2	1	2	8	0	0	0
1518	chr8:111086947-116150879	SBS8	2	1	6	2	0	0	0
1519	chr8:11604001-12696000	SBS1	2	0	1	0	0	0	0
1520	chr8:11604001-12696000	SBS3	2	0	3	0	0	0	0
1521	chr8:11604001-12696000	SBS5	2	0	3	0	0	0	0
1522	chr8:11604001-12696000	SBS8	2	0	0	1	0	0	0
1523	chr8:116150994-120443776	SBS100	2	1	1	0	0	0	0
1524	chr8:116150994-120443776	SBS3	2	1	5	7	0	0	0
1525	chr8:116150994-120443776	SBS5	2	1	1	2	0	0	0
1526	chr8:116150994-120443776	SBS8	2	1	2	1	0	0	0
1527	chr8:120502818-122141670	SBS3	2	1	1	1	0	0	0
1528	chr8:120502818-122141670	SBS5	2	1	1	2	0	0	0
1529	chr8:120502818-122141670	SBS8	2	1	1	0	0	0	0
1530	chr8:122149861-122762462	SBS3	1	1	1	0	0	0	0
1531	chr8:122149861-122762462	SBS8	1	1	1	0	0	0	0
1532	chr8:122763966-122970052	SBS3	1	1	2	0	0	0	0
1533	chr8:122970053-123010455	SBS8	2	1	1	0	0	0	0
1534	chr8:123010456-131445069	SBS3	1	1	18	0	0	0	0
1535	chr8:123010456-131445069	SBS5	1	1	14	0	0	0	0
1536	chr8:123010456-131445069	SBS8	1	1	3	0	0	0	0
1537	chr8:12696001-13493374	SBS8	1	0	1	0	0	0	0
1538	chr8:131449598-135798090	SBS100	1	1	1	0	0	0	0
1539	chr8:131449598-135798090	SBS3	1	1	13	0	0	0	0
1540	chr8:131449598-135798090	SBS5	1	1	3	0	0	0	0
1541	chr8:131449598-135798090	SBS8	1	1	3	0	0	0	0
1542	chr8:13549701-13556963	SBS3	1	0	1	0	0	0	0
1543	chr8:13556964-13928522	SBS3	1	1	6	0	0	0	0
1544	chr8:13556964-13928522	SBS5	1	1	1	0	0	0	0
1545	chr8:135801768-138478589	SBS3	1	1	9	0	0	0	0
1546	chr8:135801768-138478589	SBS5	1	1	6	0	0	0	0
1547	chr8:135801768-138478589	SBS8	1	1	4	0	0	0	0
1548	chr8:138478633-143376767	SBS3	1	1	8	0	0	0	0
1549	chr8:138478633-143376767	SBS5	1	1	7	0	0	0	0
1550	chr8:138478633-143376767	SBS8	1	1	3	0	0	0	0
1551	chr8:13928523-17112184	SBS1	1	0	1	0	0	0	0
1552	chr8:13928523-17112184	SBS3	1	0	5	0	0	0	0
1553	chr8:13928523-17112184	SBS5	1	0	1	0	0	0	0
1554	chr8:13928523-17112184	SBS8	1	0	2	0	0	0	0
1555	chr8:143431149-145138636	SBS1	1	1	1	0	0	0	0
1556	chr8:143431149-145138636	SBS3	1	1	1	0	0	0	0
1557	chr8:143431149-145138636	SBS5	1	1	3	0	0	0	0
1558	chr8:17112185-26361193	SBS1	1	1	1	0	0	0	0
1559	chr8:17112185-26361193	SBS100	1	1	1	0	0	0	0
1560	chr8:17112185-26361193	SBS3	1	1	16	0	0	0	0
1561	chr8:17112185-26361193	SBS5	1	1	6	0	0	0	0
1562	chr8:17112185-26361193	SBS8	1	1	3	0	0	0	0
1563	chr8:26361194-30152367	SBS1	1	0	2	0	0	0	0
1564	chr8:26361194-30152367	SBS100	1	0	1	0	0	0	0
1565	chr8:26361194-30152367	SBS3	1	0	1	0	0	0	0
1566	chr8:26361194-30152367	SBS5	1	0	1	0	0	0	0
1567	chr8:26361194-30152367	SBS8	1	0	2	0	0	0	0
1568	chr8:30170854-36012000	SBS1	1	0	2	0	0	0	0
1569	chr8:30170854-36012000	SBS100	1	0	1	0	0	0	0
1570	chr8:30170854-36012000	SBS3	1	0	11	0	0	0	0
1571	chr8:30170854-36012000	SBS5	1	0	9	0	0	0	0
1572	chr8:30170854-36012000	SBS8	1	0	3	0	0	0	0
1573	chr8:36012001-36656833	SBS1	1	1	1	0	0	0	0
1574	chr8:36012001-36656833	SBS3	1	1	1	0	0	0	0
1575	chr8:36012001-36656833	SBS5	1	1	3	0	0	0	0
1576	chr8:36012001-36656833	SBS8	1	1	1	0	0	0	0
1577	chr8:36656834-40651667	SBS3	1	0	5	0	0	0	0
1578	chr8:36656834-40651667	SBS5	1	0	9	0	0	0	0
1579	chr8:36656834-40651667	SBS8	1	0	1	0	0	0	0
1580	chr8:40654685-42282763	SBS3	1	0	6	0	0	0	0
1581	chr8:40654685-42282763	SBS5	1	0	1	0	0	0	0
1582	chr8:40654685-42282763	SBS8	1	0	1	0	0	0	0
1583	chr8:42283111-44955504	SBS3	1	0	5	0	0	0	0
1584	chr8:42283111-44955504	SBS5	1	0	4	0	0	0	0
1585	chr8:42283111-44955504	SBS8	1	0	4	0	0	0	0
1586	chr8:44955505-46248045	SBS3	1	1	1	0	0	0	0
1587	chr8:44955505-46248045	SBS5	1	1	1	0	0	0	0
1588	chr8:46252125-51891289	SBS1	1	1	2	0	0	0	0
1589	chr8:46252125-51891289	SBS100	1	1	1	0	0	0	0
1590	chr8:46252125-51891289	SBS3	1	1	8	0	0	0	0
1591	chr8:46252125-51891289	SBS5	1	1	12	0	0	0	0
1592	chr8:46252125-51891289	SBS8	1	1	5	0	0	0	0
1593	chr8:51933431-60855972	SBS1	1	1	5	0	0	0	0
1594	chr8:51933431-60855972	SBS3	1	1	24	0	0	0	0
1595	chr8:51933431-60855972	SBS5	1	1	11	0	0	0	0
1596	chr8:51933431-60855972	SBS8	1	1	8	0	0	0	0
1597	chr8:5564917-11604000	SBS1	1	0	1	0	0	0	0
1598	chr8:5564917-11604000	SBS100	1	0	1	0	0	0	0
1599	chr8:5564917-11604000	SBS3	1	0	7	0	0	0	0
1600	chr8:5564917-11604000	SBS5	1	0	5	0	0	0	0
1601	chr8:5564917-11604000	SBS8	1	0	3	0	0	0	0
1602	chr8:60856383-68928400	SBS1	1	1	1	0	0	0	0
1603	chr8:60856383-68928400	SBS100	1	1	2	0	0	0	0
1604	chr8:60856383-68928400	SBS3	1	1	14	0	0	0	0
1605	chr8:60856383-68928400	SBS5	1	1	5	0	0	0	0
1606	chr8:60856383-68928400	SBS8	1	1	6	0	0	0	0
1607	chr8:68934238-71960209	SBS1	1	1	2	0	0	0	0
1608	chr8:68934238-71960209	SBS3	1	1	5	0	0	0	0
1609	chr8:68934238-71960209	SBS5	1	1	6	0	0	0	0
1610	chr8:68934238-71960209	SBS8	1	1	5	0	0	0	0
1611	chr8:71960249-77208220	SBS3	1	1	8	0	0	0	0
1612	chr8:71960249-77208220	SBS5	1	1	8	0	0	0	0
1613	chr8:71960249-77208220	SBS8	1	1	4	0	0	0	0
1614	chr8:77208221-77211302	SBS5	1	0	1	0	0	0	0
1615	chr8:77211303-84201885	SBS3	1	1	24	0	0	0	0
1616	chr8:77211303-84201885	SBS5	1	1	10	0	0	0	0
1617	chr8:77211303-84201885	SBS8	1	1	6	0	0	0	0
1618	chr8:84201920-89013852	SBS1	1	1	1	0	0	0	0
1619	chr8:84201920-89013852	SBS100	1	1	1	0	0	0	0
1620	chr8:84201920-89013852	SBS3	1	1	9	0	0	0	0
1621	chr8:84201920-89013852	SBS5	1	1	8	0	0	0	0
1622	chr8:84201920-89013852	SBS8	1	1	5	0	0	0	0
1623	chr8:89013906-95286462	SBS1	1	1	2	0	0	0	0
1624	chr8:89013906-95286462	SBS3	1	1	15	0	0	0	0
1625	chr8:89013906-95286462	SBS5	1	1	11	0	0	0	0
1626	chr8:89013906-95286462	SBS8	1	1	3	0	0	0	0
1627	chr8:95286533-100160809	SBS1	1	1	1	0	0	0	0
1628	chr8:95286533-100160809	SBS3	1	1	6	0	0	0	0
1629	chr8:95286533-100160809	SBS5	1	1	3	0	0	0	0
1630	chr9:1-12237208	SBS1	1	0	1	0	0	0	0
1631	chr9:1-12237208	SBS3	1	0	14	0	0	0	0
1632	chr9:1-12237208	SBS5	1	0	8	0	0	0	0
1633	chr9:1-12237208	SBS8	1	0	3	0	0	0	0
1634	chr9:108085534-109057062	SBS3	1	1	2	0	0	0	0
1635	chr9:108085534-109057062	SBS5	1	1	1	0	0	0	0
1636	chr9:109849765-111397531	SBS5	1	1	1	0	0	0	0
1637	chr9:109849765-111397531	SBS8	1	1	1	0	0	0	0
1638	chr9:111397532-111404967	SBS3	2	1	1	0	0	0	0
1639	chr9:111404968-111560960	SBS3	1	1	2	0	0	0	0
1640	chr9:111560995-121968414	SBS1	1	1	4	0	0	0	0
1641	chr9:111560995-121968414	SBS3	1	1	13	0	0	0	0
1642	chr9:111560995-121968414	SBS5	1	1	11	0	0	0	0
1643	chr9:111560995-121968414	SBS8	1	1	4	0	0	0	0
1644	chr9:121968415-122215641	SBS5	1	0	1	0	0	0	0
1645	chr9:122227322-129749270	SBS1	1	0	2	0	0	0	0
1646	chr9:122227322-129749270	SBS100	1	0	3	0	0	0	0
1647	chr9:122227322-129749270	SBS3	1	0	9	0	0	0	0
1648	chr9:122227322-129749270	SBS5	1	0	4	0	0	0	0
1649	chr9:122227322-129749270	SBS8	1	0	2	0	0	0	0
1650	chr9:12237209-12241587	SBS3	2	0	1	0	0	0	0
1651	chr9:12241588-13784118	SBS3	1	0	1	0	0	0	0
1652	chr9:12241588-13784118	SBS5	1	0	1	0	0	0	0
1653	chr9:12241588-13784118	SBS8	1	0	2	0	0	0	0
1654	chr9:129749404-133729214	SBS1	1	0	1	0	0	0	0
1655	chr9:129749404-133729214	SBS3	1	0	4	0	0	0	0
1656	chr9:129749404-133729214	SBS5	1	0	2	0	0	0	0
1657	chr9:129749404-133729214	SBS8	1	0	1	0	0	0	0
1658	chr9:133732662-136330123	SBS3	1	0	8	0	0	0	0
1659	chr9:133732662-136330123	SBS5	1	0	1	0	0	0	0
1660	chr9:133732662-136330123	SBS8	1	0	3	0	0	0	0
1661	chr9:136330159-138394717	SBS1	1	0	1	0	0	0	0
1662	chr9:136330159-138394717	SBS3	1	0	2	0	0	0	0
1663	chr9:136330159-138394717	SBS5	1	0	1	0	0	0	0
1664	chr9:136330159-138394717	SBS8	1	0	2	0	0	0	0
1665	chr9:13790706-17203151	SBS1	1	0	1	0	0	0	0
1666	chr9:13790706-17203151	SBS3	1	0	3	0	0	0	0
1667	chr9:13790706-17203151	SBS5	1	0	3	0	0	0	0
1668	chr9:13790706-17203151	SBS8	1	0	1	0	0	0	0
1669	chr9:17203152-17207954	SBS5	2	0	1	0	0	0	0
1670	chr9:17207955-35072114	SBS1	1	0	5	0	0	0	0
1671	chr9:17207955-35072114	SBS100	1	0	1	0	0	0	0
1672	chr9:17207955-35072114	SBS3	1	0	45	0	0	0	0
1673	chr9:17207955-35072114	SBS5	1	0	29	0	0	0	0
