	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4
1341	chr2:152782001-155794000	SBS13	1	0	1	0	0	0
1342	chr2:152782001-155794000	SBS3	1	0	1	0	0	0
1343	chr2:152782001-155794000	SBS5	1	0	5	0	0	0
1344	chr2:152782001-155794000	SBS8	1	0	6	0	0	0
1345	chr2:155794001-163277000	SBS1	1	1	1	0	0	0
1346	chr2:155794001-163277000	SBS13	1	1	5	0	0	0
1347	chr2:155794001-163277000	SBS3	1	1	2	0	0	0
1348	chr2:155794001-163277000	SBS5	1	1	13	0	0	0
1349	chr2:155794001-163277000	SBS8	1	1	6	0	0	0
1350	chr2:163277001-163698000	SBS5	2	1	2	0	0	0
1351	chr2:163277001-163698000	SBS8	2	1	3	0	0	0
1352	chr2:163698001-165653648	SBS3	1	1	2	0	0	0
1353	chr2:163698001-165653648	SBS5	1	1	5	0	0	0
1354	chr2:163698001-165653648	SBS8	1	1	5	0	0	0
1355	chr2:165656992-186694000	SBS1	1	1	3	0	0	0
1356	chr2:165656992-186694000	SBS13	1	1	9	0	0	0
1357	chr2:165656992-186694000	SBS3	1	1	24	0	0	0
1358	chr2:165656992-186694000	SBS5	1	1	73	0	0	0
1359	chr2:165656992-186694000	SBS8	1	1	31	0	0	0
1360	chr2:17304747-18842354	SBS13	1	0	1	0	0	0
1361	chr2:17304747-18842354	SBS3	1	0	4	0	0	0
1362	chr2:17304747-18842354	SBS5	1	0	2	0	0	0
1363	chr2:17304747-18842354	SBS8	1	0	1	0	0	0
1364	chr2:186694001-187309418	SBS5	1	1	1	0	0	0
1365	chr2:186694001-187309418	SBS8	1	1	2	0	0	0
1366	chr2:187309629-189047000	SBS3	1	1	2	0	0	0
1367	chr2:187309629-189047000	SBS5	1	1	4	0	0	0
1368	chr2:187309629-189047000	SBS8	1	1	2	0	0	0
1369	chr2:18847354-22714174	SBS3	1	0	1	0	0	0
1370	chr2:18847354-22714174	SBS5	1	0	6	0	0	0
1371	chr2:18847354-22714174	SBS8	1	0	1	0	0	0
1372	chr2:189047001-190694389	SBS13	1	1	4	0	0	0
1373	chr2:189047001-190694389	SBS3	1	1	3	0	0	0
1374	chr2:189047001-190694389	SBS5	1	1	3	0	0	0
1375	chr2:189047001-190694389	SBS8	1	1	2	0	0	0
1376	chr2:190697602-191056000	SBS3	1	1	1	0	0	0
1377	chr2:190697602-191056000	SBS5	1	1	1	0	0	0
1378	chr2:191056001-196131000	SBS1	1	1	1	0	0	0
1379	chr2:191056001-196131000	SBS13	1	1	2	0	0	0
1380	chr2:191056001-196131000	SBS3	1	1	5	0	0	0
1381	chr2:191056001-196131000	SBS5	1	1	26	0	0	0
1382	chr2:191056001-196131000	SBS8	1	1	7	0	0	0
1383	chr2:196305001-199661500	SBS1	1	1	1	0	0	0
1384	chr2:196305001-199661500	SBS13	1	1	1	0	0	0
1385	chr2:196305001-199661500	SBS3	1	1	4	0	0	0
1386	chr2:196305001-199661500	SBS5	1	1	8	0	0	0
1387	chr2:196305001-199661500	SBS8	1	1	7	0	0	0
1388	chr2:199661501-202053889	SBS1	1	1	1	0	0	0
1389	chr2:199661501-202053889	SBS13	1	1	1	0	0	0
1390	chr2:199661501-202053889	SBS3	1	1	2	0	0	0
1391	chr2:199661501-202053889	SBS5	1	1	5	0	0	0
1392	chr2:199661501-202053889	SBS8	1	1	5	0	0	0
1393	chr2:202053924-202209316	SBS5	1	1	1	0	0	0
1394	chr2:202259541-216272957	SBS1	1	0	1	0	0	0
1395	chr2:202259541-216272957	SBS13	1	0	4	0	0	0
1396	chr2:202259541-216272957	SBS3	1	0	13	0	0	0
1397	chr2:202259541-216272957	SBS5	1	0	27	0	0	0
1398	chr2:202259541-216272957	SBS8	1	0	17	0	0	0
1399	chr2:216272999-218149927	SBS13	1	0	1	0	0	0
1400	chr2:216272999-218149927	SBS3	1	0	5	0	0	0
1401	chr2:216272999-218149927	SBS5	1	0	5	0	0	0
1402	chr2:218149928-219240325	SBS3	2	0	5	0	0	0
1403	chr2:218149928-219240325	SBS5	2	0	3	0	0	0
1404	chr2:218149928-219240325	SBS8	2	0	2	0	0	0
1405	chr2:219240326-231321167	SBS13	2	0	4	0	0	0
1406	chr2:219240326-231321167	SBS3	2	0	10	1	0	0
1407	chr2:219240326-231321167	SBS5	2	0	38	6	0	0
1408	chr2:219240326-231321167	SBS8	2	0	23	0	0	0
1409	chr2:22714322-27247067	SBS1	1	0	2	0	0	0
1410	chr2:22714322-27247067	SBS3	1	0	8	0	0	0
1411	chr2:22714322-27247067	SBS5	1	0	11	0	0	0
1412	chr2:22714322-27247067	SBS8	1	0	4	0	0	0
1413	chr2:231327616-231456000	SBS5	2	0	1	0	0	0
1414	chr2:231713001-233633299	SBS1	2	0	1	0	0	0
1415	chr2:231713001-233633299	SBS13	2	0	2	0	0	0
1416	chr2:231713001-233633299	SBS3	2	0	6	2	0	0
1417	chr2:231713001-233633299	SBS5	2	0	12	0	0	0
1418	chr2:231713001-233633299	SBS8	2	0	3	0	0	0
1419	chr2:233633300-242193529	SBS1	1	0	1	0	0	0
1420	chr2:233633300-242193529	SBS13	1	0	3	0	0	0
1421	chr2:233633300-242193529	SBS3	1	0	7	0	0	0
1422	chr2:233633300-242193529	SBS5	1	0	10	0	0	0
1423	chr2:233633300-242193529	SBS8	1	0	4	0	0	0
1424	chr2:27247118-29648266	SBS13	1	0	2	0	0	0
1425	chr2:27247118-29648266	SBS5	1	0	2	0	0	0
1426	chr2:29648450-36544251	SBS1	1	0	1	0	0	0
1427	chr2:29648450-36544251	SBS13	1	0	1	0	0	0
1428	chr2:29648450-36544251	SBS3	1	0	2	0	0	0
1429	chr2:29648450-36544251	SBS5	1	0	17	0	0	0
1430	chr2:29648450-36544251	SBS8	1	0	8	0	0	0
1431	chr2:36571505-38471581	SBS3	1	0	3	0	0	0
1432	chr2:36571505-38471581	SBS5	1	0	4	0	0	0
1433	chr2:36571505-38471581	SBS8	1	0	1	0	0	0
1434	chr2:38471582-38730741	SBS13	1	1	1	0	0	0
1435	chr2:38471582-38730741	SBS3	1	1	1	0	0	0
1436	chr2:38471582-38730741	SBS5	1	1	2	0	0	0
1437	chr2:38471582-38730741	SBS8	1	1	1	0	0	0
1438	chr2:38748435-39792000	SBS13	1	1	2	0	0	0
1439	chr2:38748435-39792000	SBS5	1	1	4	0	0	0
1440	chr2:38748435-39792000	SBS8	1	1	1	0	0	0
1441	chr2:39792001-41835000	SBS3	1	1	4	0	0	0
1442	chr2:39792001-41835000	SBS5	1	1	4	0	0	0
1443	chr2:39792001-41835000	SBS8	1	1	7	0	0	0
1444	chr2:41835001-43226000	SBS5	1	1	1	0	0	0
1445	chr2:43226001-44912273	SBS13	1	0	2	0	0	0
1446	chr2:43226001-44912273	SBS3	1	0	2	0	0	0
1447	chr2:43226001-44912273	SBS8	1	0	1	0	0	0
1448	chr2:44912274-47136801	SBS3	1	1	1	0	0	0
1449	chr2:44912274-47136801	SBS5	1	1	7	0	0	0
1450	chr2:44912274-47136801	SBS8	1	1	2	0	0	0
1451	chr2:47168493-47488000	SBS3	1	1	1	0	0	0
1452	chr2:47168493-47488000	SBS5	1	1	2	0	0	0
1453	chr2:47665001-50403627	SBS3	2	1	2	0	0	0
1454	chr2:47665001-50403627	SBS5	2	1	18	2	0	0
1455	chr2:47665001-50403627	SBS8	2	1	6	2	0	0
1456	chr2:50403628-52113256	SBS3	1	1	1	0	0	0
1457	chr2:50403628-52113256	SBS5	1	1	5	0	0	0
1458	chr2:50403628-52113256	SBS8	1	1	6	0	0	0
1459	chr2:52132711-53088250	SBS3	1	1	1	0	0	0
1460	chr2:52132711-53088250	SBS5	1	1	1	0	0	0
1461	chr2:52132711-53088250	SBS8	1	1	4	0	0	0
1462	chr2:53096501-53641000	SBS3	1	1	1	0	0	0
1463	chr2:53096501-53641000	SBS5	1	1	3	0	0	0
1464	chr2:53641001-56026000	SBS1	1	1	1	0	0	0
1465	chr2:53641001-56026000	SBS13	1	1	1	0	0	0
1466	chr2:53641001-56026000	SBS3	1	1	1	0	0	0
1467	chr2:53641001-56026000	SBS5	1	1	8	0	0	0
1468	chr2:53641001-56026000	SBS8	1	1	1	0	0	0
1469	chr2:56026001-60208000	SBS13	1	1	4	0	0	0
1470	chr2:56026001-60208000	SBS3	1	1	5	0	0	0
1471	chr2:56026001-60208000	SBS5	1	1	14	0	0	0
1472	chr2:56026001-60208000	SBS8	1	1	5	0	0	0
1473	chr2:60208001-61864512	SBS1	1	1	1	0	0	0
1474	chr2:60208001-61864512	SBS13	1	1	2	0	0	0
1475	chr2:60208001-61864512	SBS3	1	1	4	0	0	0
1476	chr2:60208001-61864512	SBS5	1	1	6	0	0	0
1477	chr2:60208001-61864512	SBS8	1	1	1	0	0	0
1478	chr2:61880036-63838631	SBS1	1	1	2	0	0	0
1479	chr2:61880036-63838631	SBS13	1	1	2	0	0	0
1480	chr2:61880036-63838631	SBS3	1	1	2	0	0	0
1481	chr2:61880036-63838631	SBS5	1	1	5	0	0	0
1482	chr2:61880036-63838631	SBS8	1	1	2	0	0	0
1483	chr2:63838632-63838842	SBS8	1	0	1	0	0	0
1484	chr2:63838843-74166339	SBS1	1	1	3	0	0	0
1485	chr2:63838843-74166339	SBS13	1	1	4	0	0	0
1486	chr2:63838843-74166339	SBS3	1	1	11	0	0	0
1487	chr2:63838843-74166339	SBS5	1	1	29	0	0	0
1488	chr2:63838843-74166339	SBS8	1	1	10	0	0	0
1489	chr2:74166474-75729000	SBS5	1	1	5	0	0	0
1490	chr2:74166474-75729000	SBS8	1	1	2	0	0	0
1491	chr2:75729001-82597408	SBS13	1	1	4	0	0	0
1492	chr2:75729001-82597408	SBS3	1	1	11	0	0	0
1493	chr2:75729001-82597408	SBS5	1	1	24	0	0	0
1494	chr2:75729001-82597408	SBS8	1	1	20	0	0	0
1495	chr2:82597455-83922000	SBS1	1	1	1	0	0	0
1496	chr2:82597455-83922000	SBS3	1	1	1	0	0	0
1497	chr2:82597455-83922000	SBS5	1	1	4	0	0	0
1498	chr2:82597455-83922000	SBS8	1	1	7	0	0	0
1499	chr2:83922001-88968490	SBS13	1	1	2	0	0	0
1500	chr2:83922001-88968490	SBS3	1	1	10	0	0	0
1501	chr2:83922001-88968490	SBS5	1	1	14	0	0	0
1502	chr2:83922001-88968490	SBS8	1	1	4	0	0	0
1503	chr2:88973204-93139350	SBS1	1	1	1	0	0	0
1504	chr2:88973204-93139350	SBS13	1	1	1	0	0	0
1505	chr2:88973204-93139350	SBS3	1	1	2	0	0	0
1506	chr2:88973204-93139350	SBS5	1	1	7	0	0	0
1507	chr2:88973204-93139350	SBS8	1	1	5	0	0	0
1508	chr2:93139351-101549148	SBS1	1	0	1	0	0	0
1509	chr2:93139351-101549148	SBS13	1	0	3	0	0	0
1510	chr2:93139351-101549148	SBS3	1	0	5	0	0	0
1511	chr2:93139351-101549148	SBS5	1	0	14	0	0	0
1512	chr2:93139351-101549148	SBS8	1	0	9	0	0	0
1513	chr3:1-3900377	SBS13	2	0	1	0	0	0
1514	chr3:1-3900377	SBS3	2	0	2	0	0	0
1515	chr3:1-3900377	SBS5	2	0	10	1	0	0
1516	chr3:1-3900377	SBS8	2	0	9	2	0	0
1517	chr3:100918602-111015231	SBS1	1	1	1	0	0	0
1518	chr3:100918602-111015231	SBS13	1	1	3	0	0	0
1519	chr3:100918602-111015231	SBS3	1	1	11	0	0	0
1520	chr3:100918602-111015231	SBS5	1	1	38	0	0	0
1521	chr3:100918602-111015231	SBS8	1	1	20	0	0	0
1522	chr3:111015264-112971000	SBS3	1	1	2	0	0	0
1523	chr3:111015264-112971000	SBS5	1	1	5	0	0	0
1524	chr3:111015264-112971000	SBS8	1	1	8	0	0	0
1525	chr3:112971001-113902424	SBS3	1	1	1	0	0	0
1526	chr3:112971001-113902424	SBS5	1	1	4	0	0	0
1527	chr3:113902425-113902614	SBS8	1	1	1	0	0	0
1528	chr3:113902615-115252000	SBS13	1	1	1	0	0	0
1529	chr3:113902615-115252000	SBS3	1	1	1	0	0	0
1530	chr3:113902615-115252000	SBS5	1	1	1	0	0	0
1531	chr3:115252001-119277957	SBS1	1	1	1	0	0	0
1532	chr3:115252001-119277957	SBS5	1	1	22	0	0	0
1533	chr3:115252001-119277957	SBS8	1	1	8	0	0	0
1534	chr3:119277958-121040232	SBS13	2	1	2	0	0	0
1535	chr3:119277958-121040232	SBS5	2	1	8	0	0	0
1536	chr3:119277958-121040232	SBS8	2	1	0	2	0	0
1537	chr3:121045019-122624273	SBS13	2	1	2	1	0	0
1538	chr3:121045019-122624273	SBS3	2	1	2	0	0	0
1539	chr3:121045019-122624273	SBS5	2	1	4	0	0	0
1540	chr3:121045019-122624273	SBS8	2	1	1	0	0	0
1541	chr3:122624307-123639704	SBS3	2	1	2	0	0	0
1542	chr3:122624307-123639704	SBS5	2	1	7	1	0	0
1543	chr3:122624307-123639704	SBS8	2	1	1	0	0	0
1544	chr3:123639738-125353243	SBS13	2	1	1	0	0	0
1545	chr3:123639738-125353243	SBS5	2	1	5	0	0	0
1546	chr3:123639738-125353243	SBS8	2	1	5	0	0	0
1547	chr3:125353250-125353555	SBS5	2	1	1	0	0	0
1548	chr3:125354630-126086392	SBS13	2	1	1	0	0	0
1549	chr3:125354630-126086392	SBS3	2	1	4	0	0	0
1550	chr3:125354630-126086392	SBS5	2	1	4	1	0	0
1551	chr3:125354630-126086392	SBS8	2	1	1	0	0	0
1552	chr3:126086427-127643969	SBS1	2	1	1	0	0	0
1553	chr3:126086427-127643969	SBS5	2	1	6	0	0	0
1554	chr3:126086427-127643969	SBS8	2	1	2	0	0	0
1555	chr3:127643970-128437315	SBS5	2	1	1	0	0	0
1556	chr3:127643970-128437315	SBS8	2	1	2	0	0	0
1557	chr3:12812271-14085821	SBS3	2	0	2	0	0	0
1558	chr3:12812271-14085821	SBS5	2	0	4	1	0	0
1559	chr3:12812271-14085821	SBS8	2	0	2	0	0	0
1560	chr3:128441548-128697593	SBS3	2	1	2	0	0	0
1561	chr3:128441548-128697593	SBS5	2	1	1	0	0	0
1562	chr3:128697594-132513481	SBS1	2	1	1	0	0	0
1563	chr3:128697594-132513481	SBS3	2	1	6	0	0	0
1564	chr3:128697594-132513481	SBS5	2	1	12	1	0	0
1565	chr3:128697594-132513481	SBS8	2	1	3	0	0	0
1566	chr3:132522382-132858273	SBS1	2	1	1	0	0	0
1567	chr3:132858274-132866042	SBS8	1	0	1	0	0	0
1568	chr3:132866043-134638000	SBS13	2	1	2	0	0	0
1569	chr3:132866043-134638000	SBS3	2	1	2	2	0	0
1570	chr3:132866043-134638000	SBS5	2	1	6	1	0	0
1571	chr3:132866043-134638000	SBS8	2	1	1	0	0	0
1572	chr3:134638001-135172783	SBS3	2	0	1	0	0	0
1573	chr3:134638001-135172783	SBS5	2	0	0	1	0	0
1574	chr3:135172944-139868076	SBS13	2	0	2	0	0	0
1575	chr3:135172944-139868076	SBS3	2	0	6	1	0	0
1576	chr3:135172944-139868076	SBS5	2	0	8	1	0	0
1577	chr3:135172944-139868076	SBS8	2	0	9	0	0	0
1578	chr3:139868086-148697000	SBS1	2	0	1	0	0	0
1579	chr3:139868086-148697000	SBS13	2	0	2	0	0	0
1580	chr3:139868086-148697000	SBS3	2	0	10	0	0	0
1581	chr3:139868086-148697000	SBS5	2	0	33	1	0	0
1582	chr3:139868086-148697000	SBS8	2	0	16	0	0	0
1583	chr3:14093905-15865326	SBS3	2	0	2	0	0	0
1584	chr3:14093905-15865326	SBS5	2	0	4	1	0	0
1585	chr3:14093905-15865326	SBS8	2	0	7	0	0	0
1586	chr3:148697001-150770000	SBS1	2	0	1	0	0	0
1587	chr3:148697001-150770000	SBS13	2	0	1	0	0	0
1588	chr3:148697001-150770000	SBS3	2	0	3	0	0	0
1589	chr3:148697001-150770000	SBS5	2	0	8	0	0	0
1590	chr3:148697001-150770000	SBS8	2	0	5	0	0	0
1591	chr3:150770001-151892624	SBS3	2	0	2	0	0	0
1592	chr3:150770001-151892624	SBS5	2	0	2	0	0	0
1593	chr3:150770001-151892624	SBS8	2	0	1	0	0	0
1594	chr3:151892658-160661605	SBS13	2	0	2	0	0	0
1595	chr3:151892658-160661605	SBS3	2	0	10	0	0	0
1596	chr3:151892658-160661605	SBS5	2	0	22	3	0	0
1597	chr3:151892658-160661605	SBS8	2	0	8	0	0	0
1598	chr3:15867694-38806506	SBS1	1	0	3	0	0	0
1599	chr3:15867694-38806506	SBS13	1	0	4	0	0	0
1600	chr3:15867694-38806506	SBS3	1	0	15	0	0	0
1601	chr3:15867694-38806506	SBS5	1	0	43	0	0	0
1602	chr3:15867694-38806506	SBS8	1	0	21	0	0	0
1603	chr3:160661655-161463000	SBS3	2	0	2	0	0	0
1604	chr3:160661655-161463000	SBS5	2	0	1	0	0	0
1605	chr3:161463001-164929030	SBS13	2	0	2	0	0	0
1606	chr3:161463001-164929030	SBS3	2	0	2	1	0	0
1607	chr3:161463001-164929030	SBS5	2	0	14	1	0	0
1608	chr3:161463001-164929030	SBS8	2	0	9	1	0	0
1609	chr3:164929034-169759000	SBS1	2	0	2	0	0	0
1610	chr3:164929034-169759000	SBS13	2	0	3	0	0	0
1611	chr3:164929034-169759000	SBS3	2	0	2	0	0	0
1612	chr3:164929034-169759000	SBS5	2	0	5	1	0	0
1613	chr3:164929034-169759000	SBS8	2	0	11	3	0	0
1614	chr3:169759001-171847588	SBS13	2	1	1	0	0	0
1615	chr3:169759001-171847588	SBS3	2	1	4	0	0	0
1616	chr3:169759001-171847588	SBS5	2	1	5	1	0	0
1617	chr3:169759001-171847588	SBS8	2	1	4	0	0	0
1618	chr3:171850156-172211000	SBS3	2	1	2	1	0	0
1619	chr3:171850156-172211000	SBS5	2	1	4	0	0	0
1620	chr3:172211001-172818000	SBS1	2	1	0	1	0	0
1621	chr3:172211001-172818000	SBS13	2	1	2	0	0	0
1622	chr3:172211001-172818000	SBS3	2	1	1	0	0	0
1623	chr3:172211001-172818000	SBS5	2	1	1	0	0	0
1624	chr3:172818001-176735000	SBS13	2	1	1	0	0	0
1625	chr3:172818001-176735000	SBS3	2	1	3	2	0	0
1626	chr3:172818001-176735000	SBS5	2	1	13	0	0	0
1627	chr3:172818001-176735000	SBS8	2	1	9	1	0	0
1628	chr3:176735001-177816060	SBS13	2	1	1	0	0	0
1629	chr3:176735001-177816060	SBS3	2	1	2	1	0	0
1630	chr3:176735001-177816060	SBS5	2	1	5	0	0	0
1631	chr3:176735001-177816060	SBS8	2	1	2	0	0	0
1632	chr3:177820796-178445000	SBS3	2	1	2	0	0	0
1633	chr3:177820796-178445000	SBS5	2	1	0	1	0	0
1634	chr3:177820796-178445000	SBS8	2	1	1	0	0	0
1635	chr3:178445001-179039464	SBS13	2	1	1	0	0	0
1636	chr3:178445001-179039464	SBS5	2	1	1	1	0	0
1637	chr3:178445001-179039464	SBS8	2	1	2	1	0	0
1638	chr3:179042750-179827000	SBS5	2	1	2	1	0	0
1639	chr3:179827001-181909312	SBS13	2	1	1	0	0	0
1640	chr3:179827001-181909312	SBS3	2	1	4	1	0	0
1641	chr3:179827001-181909312	SBS5	2	1	5	0	0	0
1642	chr3:179827001-181909312	SBS8	2	1	6	0	0	0
1643	chr3:181909313-182135034	SBS5	1	1	1	0	0	0
1644	chr3:182138525-184651884	SBS1	1	1	1	0	0	0
1645	chr3:182138525-184651884	SBS3	1	1	2	0	0	0
1646	chr3:182138525-184651884	SBS5	1	1	6	0	0	0
1647	chr3:182138525-184651884	SBS8	1	1	3	0	0	0
1648	chr3:184651985-187297422	SBS13	1	1	1	0	0	0
1649	chr3:184651985-187297422	SBS3	1	1	1	0	0	0
1650	chr3:184651985-187297422	SBS5	1	1	4	0	0	0
1651	chr3:184651985-187297422	SBS8	1	1	4	0	0	0
1652	chr3:187297480-195763468	SBS1	1	1	1	0	0	0
1653	chr3:187297480-195763468	SBS13	1	1	4	0	0	0
1654	chr3:187297480-195763468	SBS3	1	1	3	0	0	0
1655	chr3:187297480-195763468	SBS5	1	1	21	0	0	0
1656	chr3:187297480-195763468	SBS8	1	1	7	0	0	0
1657	chr3:195763469-196343567	SBS3	1	1	3	0	0	0
1658	chr3:195763469-196343567	SBS5	1	1	1	0	0	0
1659	chr3:195763469-196343567	SBS8	1	1	1	0	0	0
1660	chr3:196343568-198295559	SBS1	1	1	1	0	0	0
1661	chr3:196343568-198295559	SBS5	1	1	5	0	0	0
1662	chr3:196343568-198295559	SBS8	1	1	3	0	0	0
1663	chr3:38806551-41485588	SBS3	1	0	2	0	0	0
1664	chr3:38806551-41485588	SBS5	1	0	3	0	0	0
1665	chr3:38806551-41485588	SBS8	1	0	3	0	0	0
1666	chr3:3900781-5230000	SBS3	2	0	1	0	0	0
1667	chr3:3900781-5230000	SBS5	2	0	1	0	0	0
1668	chr3:3900781-5230000	SBS8	2	0	1	0	0	0
1669	chr3:41485634-55194814	SBS1	1	0	1	0	0	0
1670	chr3:41485634-55194814	SBS13	1	0	5	0	0	0
1671	chr3:41485634-55194814	SBS3	1	0	7	0	0	0
1672	chr3:41485634-55194814	SBS5	1	0	31	0	0	0
1673	chr3:41485634-55194814	SBS8	1	0	12	0	0	0
1674	chr3:5230001-6523783	SBS1	2	0	0	1	0	0
1675	chr3:5230001-6523783	SBS5	2	0	3	1	0	0
1676	chr3:5230001-6523783	SBS8	2	0	4	2	0	0
1677	chr3:55194815-68400704	SBS1	1	1	2	0	0	0
1678	chr3:55194815-68400704	SBS13	1	1	4	0	0	0
1679	chr3:55194815-68400704	SBS3	1	1	13	0	0	0
1680	chr3:55194815-68400704	SBS5	1	1	29	0	0	0
1681	chr3:55194815-68400704	SBS8	1	1	18	0	0	0
1682	chr3:6523860-8895000	SBS1	2	0	1	0	0	0
1683	chr3:6523860-8895000	SBS13	2	0	1	0	0	0
1684	chr3:6523860-8895000	SBS3	2	0	3	1	0	0
1685	chr3:6523860-8895000	SBS5	2	0	8	1	0	0
1686	chr3:6523860-8895000	SBS8	2	0	3	0	0	0
1687	chr3:68400705-68849513	SBS5	2	1	3	0	0	0
1688	chr3:68849514-73896626	SBS1	1	1	1	0	0	0
1689	chr3:68849514-73896626	SBS13	1	1	3	0	0	0
1690	chr3:68849514-73896626	SBS3	1	1	4	0	0	0
1691	chr3:68849514-73896626	SBS5	1	1	15	0	0	0
1692	chr3:68849514-73896626	SBS8	1	1	5	0	0	0
1693	chr3:73896636-76696524	SBS1	1	1	1	0	0	0
1694	chr3:73896636-76696524	SBS13	1	1	1	0	0	0
1695	chr3:73896636-76696524	SBS3	1	1	7	0	0	0
1696	chr3:73896636-76696524	SBS5	1	1	13	0	0	0
1697	chr3:73896636-76696524	SBS8	1	1	6	0	0	0
1698	chr3:76696525-76696650	SBS5	1	1	1	0	0	0
1699	chr3:76696651-76813651	SBS5	1	0	1	0	0	0
1700	chr3:76813684-78612376	SBS13	1	0	1	0	0	0
1701	chr3:76813684-78612376	SBS3	1	0	3	0	0	0
1702	chr3:76813684-78612376	SBS5	1	0	8	0	0	0
1703	chr3:76813684-78612376	SBS8	1	0	8	0	0	0
1704	chr3:78612977-79288710	SBS1	1	1	2	0	0	0
1705	chr3:78612977-79288710	SBS5	1	1	3	0	0	0
1706	chr3:78612977-79288710	SBS8	1	1	3	0	0	0
1707	chr3:79288711-79288713	SBS8	1	0	1	0	0	0
1708	chr3:79288714-79435727	SBS5	1	1	1	0	0	0
1709	chr3:79435728-79435733	SBS5	1	0	1	0	0	0
1710	chr3:79435734-79435761	SBS5	1	0	1	0	0	0
1711	chr3:79435762-80390000	SBS3	1	0	1	0	0	0
1712	chr3:79435762-80390000	SBS5	1	0	1	0	0	0
1713	chr3:80390001-82175000	SBS13	1	1	1	0	0	0
1714	chr3:80390001-82175000	SBS3	1	1	4	0	0	0
1715	chr3:80390001-82175000	SBS5	1	1	6	0	0	0
1716	chr3:80390001-82175000	SBS8	1	1	10	0	0	0
1717	chr3:82175001-92214015	SBS1	1	1	3	0	0	0
1718	chr3:82175001-92214015	SBS13	1	1	8	0	0	0
1719	chr3:82175001-92214015	SBS3	1	1	23	0	0	0
1720	chr3:82175001-92214015	SBS5	1	1	82	0	0	0
1721	chr3:82175001-92214015	SBS8	1	1	56	0	0	0
1722	chr3:8895001-9836688	SBS3	2	0	2	0	0	0
1723	chr3:8895001-9836688	SBS5	2	0	4	0	0	0
1724	chr3:8895001-9836688	SBS8	2	0	1	0	0	0
1725	chr3:92214016-97718000	SBS3	1	1	1	0	0	0
1726	chr3:92214016-97718000	SBS5	1	1	16	0	0	0
1727	chr3:92214016-97718000	SBS8	1	1	7	0	0	0
1728	chr3:97718001-100914582	SBS3	1	1	4	0	0	0
1729	chr3:97718001-100914582	SBS5	1	1	16	0	0	0
1730	chr3:97718001-100914582	SBS8	1	1	4	0	0	0
1731	chr3:9836689-12812227	SBS13	2	0	1	0	0	0
1732	chr3:9836689-12812227	SBS3	2	0	5	2	0	0
1733	chr3:9836689-12812227	SBS5	2	0	13	0	0	0
1734	chr3:9836689-12812227	SBS8	2	0	1	1	0	0
1735	chr4:1-6367103	SBS13	1	0	1	0	0	0
1736	chr4:1-6367103	SBS3	1	0	9	0	0	0
1737	chr4:1-6367103	SBS5	1	0	11	0	0	0
1738	chr4:1-6367103	SBS8	1	0	4	0	0	0
1739	chr4:102935187-106342303	SBS1	1	0	1	0	0	0
1740	chr4:102935187-106342303	SBS13	1	0	1	0	0	0
1741	chr4:102935187-106342303	SBS3	1	0	5	0	0	0
1742	chr4:102935187-106342303	SBS5	1	0	10	0	0	0
1743	chr4:102935187-106342303	SBS8	1	0	7	0	0	0
1744	chr4:10541724-14970801	SBS3	1	0	2	0	0	0
1745	chr4:10541724-14970801	SBS5	1	0	5	0	0	0
1746	chr4:10541724-14970801	SBS8	1	0	2	0	0	0
1747	chr4:106349445-108015056	SBS13	1	0	2	0	0	0
1748	chr4:106349445-108015056	SBS3	1	0	3	0	0	0
1749	chr4:106349445-108015056	SBS5	1	0	4	0	0	0
1750	chr4:108016026-113708910	SBS1	1	0	1	0	0	0
1751	chr4:108016026-113708910	SBS13	1	0	1	0	0	0
1752	chr4:108016026-113708910	SBS3	1	0	3	0	0	0
1753	chr4:108016026-113708910	SBS5	1	0	17	0	0	0
1754	chr4:108016026-113708910	SBS8	1	0	11	0	0	0
1755	chr4:113711172-126994101	SBS1	1	0	2	0	0	0
1756	chr4:113711172-126994101	SBS13	1	0	5	0	0	0
1757	chr4:113711172-126994101	SBS3	1	0	6	0	0	0
1758	chr4:113711172-126994101	SBS5	1	0	36	0	0	0
1759	chr4:113711172-126994101	SBS8	1	0	16	0	0	0
1760	chr4:126994136-128267397	SBS5	1	0	3	0	0	0
1761	chr4:126994136-128267397	SBS8	1	0	3	0	0	0
1762	chr4:128272413-153721331	SBS1	1	0	4	0	0	0
1763	chr4:128272413-153721331	SBS13	1	0	9	0	0	0
1764	chr4:128272413-153721331	SBS3	1	0	20	0	0	0
1765	chr4:128272413-153721331	SBS5	1	0	53	0	0	0
1766	chr4:128272413-153721331	SBS8	1	0	22	0	0	0
1767	chr4:14970835-16215370	SBS13	1	0	1	0	0	0
1768	chr4:14970835-16215370	SBS5	1	0	4	0	0	0
1769	chr4:14970835-16215370	SBS8	1	0	1	0	0	0
1770	chr4:153728002-155449106	SBS5	1	0	3	0	0	0
1771	chr4:155449141-157089000	SBS1	2	0	0	1	0	0
1772	chr4:155449141-157089000	SBS3	2	0	2	1	0	0
1773	chr4:155449141-157089000	SBS5	2	0	6	0	0	0
1774	chr4:157089001-166521899	SBS1	1	0	1	0	0	0
1775	chr4:157089001-166521899	SBS3	1	0	7	0	0	0
1776	chr4:157089001-166521899	SBS5	1	0	16	0	0	0
