	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N6	N5	N16	N14	N8	N12	N18	N10	N7	N11
819	chr20:58467971-64444167	SBS5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
820	chr20:58467971-64444167	SBS8	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
821	chr21:1-11890183	SBS1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
822	chr21:1-11890183	SBS100	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
823	chr21:1-11890183	SBS3	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0
824	chr21:1-11890183	SBS5	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
825	chr21:1-11890183	SBS8	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0
826	chr21:11890184-31160938	SBS100	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
827	chr21:11890184-31160938	SBS3	1	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0
828	chr21:11890184-31160938	SBS5	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0
829	chr21:11890184-31160938	SBS8	1	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0
830	chr21:31160974-37649217	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
831	chr21:31160974-37649217	SBS3	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0
832	chr21:31160974-37649217	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
833	chr21:31160974-37649217	SBS8	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0
834	chr21:37663980-40845044	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
835	chr21:37663980-40845044	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
836	chr21:37663980-40845044	SBS3	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0
837	chr21:37663980-40845044	SBS8	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
838	chr21:40845077-41658948	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
839	chr21:40845077-41658948	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
840	chr21:40845077-41658948	SBS8	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
841	chr21:41658984-46709983	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
842	chr21:41658984-46709983	SBS100	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
843	chr21:41658984-46709983	SBS3	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0
844	chr21:41658984-46709983	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
845	chr21:41658984-46709983	SBS8	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
846	chr22:1-11346100	SBS1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
847	chr22:1-11346100	SBS100	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
848	chr22:1-11346100	SBS3	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
849	chr22:1-11346100	SBS5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
850	chr22:1-11346100	SBS8	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
851	chr22:11346143-14004552	SBS100	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
852	chr22:11346143-14004552	SBS3	5	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
853	chr22:11346143-14004552	SBS5	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
854	chr22:11346143-14004552	SBS8	5	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0
855	chr22:14004553-21100982	SBS1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
856	chr22:14004553-21100982	SBS100	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
857	chr22:14004553-21100982	SBS3	1	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0
858	chr22:14004553-21100982	SBS5	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
859	chr22:14004553-21100982	SBS8	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0
860	chr22:21105843-26941401	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
861	chr22:21105843-26941401	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
862	chr22:21105843-26941401	SBS3	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0
863	chr22:21105843-26941401	SBS5	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
864	chr22:21105843-26941401	SBS8	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
865	chr22:27009684-28669901	SBS3	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
866	chr22:27009684-28669901	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
867	chr22:27009684-28669901	SBS8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
868	chr22:28670134-42099893	SBS1	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
869	chr22:28670134-42099893	SBS100	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
870	chr22:28670134-42099893	SBS3	1	1	38	0	0	0	0	0	0	0	0	0	0	0	0	0
871	chr22:28670134-42099893	SBS5	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
872	chr22:28670134-42099893	SBS8	1	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0
873	chr22:42099991-44531604	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
874	chr22:42099991-44531604	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
875	chr22:42099991-44531604	SBS3	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
876	chr22:42099991-44531604	SBS8	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
877	chr22:44531610-50818468	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
878	chr22:44531610-50818468	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
879	chr22:44531610-50818468	SBS3	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0
880	chr22:44531610-50818468	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
881	chr22:44531610-50818468	SBS8	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
882	chr2:1-257896	SBS3	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
883	chr2:1-257896	SBS8	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
884	chr2:102022443-125733121	SBS1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
885	chr2:102022443-125733121	SBS100	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
886	chr2:102022443-125733121	SBS3	1	1	64	0	0	0	0	0	0	0	0	0	0	0	0	0
887	chr2:102022443-125733121	SBS5	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0
888	chr2:102022443-125733121	SBS8	1	1	49	0	0	0	0	0	0	0	0	0	0	0	0	0
889	chr2:125734320-137323725	SBS1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
890	chr2:125734320-137323725	SBS100	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
891	chr2:125734320-137323725	SBS3	1	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0
892	chr2:125734320-137323725	SBS5	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
893	chr2:125734320-137323725	SBS8	1	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0
894	chr2:13054533-16505182	SBS3	2	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0
895	chr2:13054533-16505182	SBS5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
896	chr2:13054533-16505182	SBS8	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
897	chr2:137323810-168578398	SBS1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
898	chr2:137323810-168578398	SBS100	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
899	chr2:137323810-168578398	SBS3	1	1	82	0	0	0	0	0	0	0	0	0	0	0	0	0
900	chr2:137323810-168578398	SBS5	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0
901	chr2:137323810-168578398	SBS8	1	1	59	0	0	0	0	0	0	0	0	0	0	0	0	0
902	chr2:1392110-2207036	SBS3	4	2	2	3	2	1	0	0	0	0	0	0	0	0	0	0
903	chr2:1392110-2207036	SBS5	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
904	chr2:1392110-2207036	SBS8	4	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0
905	chr2:16505216-18509734	SBS3	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
906	chr2:16505216-18509734	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
907	chr2:16505216-18509734	SBS8	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
908	chr2:168578500-175579892	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
909	chr2:168578500-175579892	SBS100	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
910	chr2:168578500-175579892	SBS3	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0
911	chr2:168578500-175579892	SBS8	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
912	chr2:175579935-178688075	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
913	chr2:175579935-178688075	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
914	chr2:175579935-178688075	SBS5	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
915	chr2:175579935-178688075	SBS8	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
916	chr2:178907911-179837327	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
917	chr2:178907911-179837327	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
918	chr2:178907911-179837327	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
919	chr2:178907911-179837327	SBS8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
920	chr2:179837363-181509135	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
921	chr2:179837363-181509135	SBS8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
922	chr2:181509136-182237614	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
923	chr2:181509136-182237614	SBS8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
924	chr2:182237654-182343759	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
925	chr2:182343800-187617652	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
926	chr2:182343800-187617652	SBS3	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0
927	chr2:182343800-187617652	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
928	chr2:182343800-187617652	SBS8	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
929	chr2:18511879-20832252	SBS100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
930	chr2:18511879-20832252	SBS3	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
931	chr2:18511879-20832252	SBS5	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
932	chr2:18511879-20832252	SBS8	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
933	chr2:187617664-189781935	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
934	chr2:187617664-189781935	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
935	chr2:187617664-189781935	SBS8	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
936	chr2:189788721-208130707	SBS1	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
937	chr2:189788721-208130707	SBS100	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0
938	chr2:189788721-208130707	SBS3	1	1	51	0	0	0	0	0	0	0	0	0	0	0	0	0
939	chr2:189788721-208130707	SBS5	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0
940	chr2:189788721-208130707	SBS8	1	1	42	0	0	0	0	0	0	0	0	0	0	0	0	0
941	chr2:208130944-213035636	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
942	chr2:208130944-213035636	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
943	chr2:208130944-213035636	SBS3	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0
944	chr2:208130944-213035636	SBS5	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
945	chr2:208130944-213035636	SBS8	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0
946	chr2:20832313-24602956	SBS3	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
947	chr2:20832313-24602956	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
948	chr2:20832313-24602956	SBS8	2	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0
949	chr2:213035637-213179537	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
950	chr2:213179538-216699329	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
951	chr2:213179538-216699329	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
952	chr2:213179538-216699329	SBS8	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0
953	chr2:216699363-217355546	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
954	chr2:216699363-217355546	SBS8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
955	chr2:217355607-224278000	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
956	chr2:217355607-224278000	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
957	chr2:217355607-224278000	SBS3	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
958	chr2:217355607-224278000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
959	chr2:217355607-224278000	SBS8	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
960	chr2:2207037-4077716	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
961	chr2:2207037-4077716	SBS100	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
962	chr2:2207037-4077716	SBS3	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0
963	chr2:2207037-4077716	SBS5	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
964	chr2:2207037-4077716	SBS8	2	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0
965	chr2:224278001-231426894	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
966	chr2:224278001-231426894	SBS100	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
967	chr2:224278001-231426894	SBS3	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0
968	chr2:224278001-231426894	SBS5	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
969	chr2:224278001-231426894	SBS8	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0
970	chr2:231427472-231575768	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
971	chr2:231707527-235766345	SBS100	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
972	chr2:231707527-235766345	SBS3	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0
973	chr2:231707527-235766345	SBS8	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
974	chr2:235766353-241073204	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
975	chr2:235766353-241073204	SBS100	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
976	chr2:235766353-241073204	SBS3	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0
977	chr2:235766353-241073204	SBS8	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
978	chr2:241073205-241566000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
979	chr2:241566001-242193529	SBS3	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
980	chr2:241566001-242193529	SBS8	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
981	chr2:24633378-26635585	SBS3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
982	chr2:24633378-26635585	SBS8	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
983	chr2:257897-721620	SBS100	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
984	chr2:257897-721620	SBS3	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
985	chr2:27210535-38399306	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
986	chr2:27210535-38399306	SBS100	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0
987	chr2:27210535-38399306	SBS3	2	0	19	8	0	0	0	0	0	0	0	0	0	0	0	0
988	chr2:27210535-38399306	SBS5	2	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0
989	chr2:27210535-38399306	SBS8	2	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0
990	chr2:38399307-38523662	SBS8	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
991	chr2:38523663-44531839	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
992	chr2:38523663-44531839	SBS3	2	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0
993	chr2:38523663-44531839	SBS5	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
994	chr2:38523663-44531839	SBS8	2	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0
995	chr2:4077718-8079808	SBS100	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
996	chr2:4077718-8079808	SBS3	2	1	6	10	0	0	0	0	0	0	0	0	0	0	0	0
997	chr2:4077718-8079808	SBS5	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
998	chr2:4077718-8079808	SBS8	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0
999	chr2:44531840-44757096	SBS1	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	chr2:44531840-44757096	SBS3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1001	chr2:44760600-47725223	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1002	chr2:44760600-47725223	SBS100	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1003	chr2:44760600-47725223	SBS3	2	1	8	2	0	0	0	0	0	0	0	0	0	0	0	0
1004	chr2:44760600-47725223	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1005	chr2:44760600-47725223	SBS8	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1006	chr2:47725922-49059385	SBS3	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0
1007	chr2:47725922-49059385	SBS8	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
1008	chr2:49060492-51122452	SBS3	3	2	2	1	5	0	0	0	0	0	0	0	0	0	0	0
1009	chr2:49060492-51122452	SBS5	3	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0
1010	chr2:49060492-51122452	SBS8	3	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0
1011	chr2:51122453-51213454	SBS3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1012	chr2:51213455-51397779	SBS3	3	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0
1013	chr2:51213455-51397779	SBS8	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1014	chr2:51397780-51404620	SBS3	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1015	chr2:51407937-51650691	SBS8	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0
1016	chr2:51766548-59196490	SBS1	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1017	chr2:51766548-59196490	SBS100	3	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0
1018	chr2:51766548-59196490	SBS3	3	2	8	9	11	0	0	0	0	0	0	0	0	0	0	0
1019	chr2:51766548-59196490	SBS5	3	2	0	5	1	0	0	0	0	0	0	0	0	0	0	0
1020	chr2:51766548-59196490	SBS8	3	2	11	6	9	0	0	0	0	0	0	0	0	0	0	0
1021	chr2:59196526-59862696	SBS3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1022	chr2:59196526-59862696	SBS5	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	chr2:59865660-60857025	SBS1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1024	chr2:59865660-60857025	SBS100	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1025	chr2:59865660-60857025	SBS5	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	chr2:59865660-60857025	SBS8	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	chr2:61521277-63157000	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	chr2:61521277-63157000	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1029	chr2:61521277-63157000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	chr2:61521277-63157000	SBS8	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
1031	chr2:63227001-70514386	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	chr2:63227001-70514386	SBS3	1	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	chr2:63227001-70514386	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	chr2:63227001-70514386	SBS8	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	chr2:70514428-83127174	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1036	chr2:70514428-83127174	SBS100	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
1037	chr2:70514428-83127174	SBS3	1	1	43	0	0	0	0	0	0	0	0	0	0	0	0	0
1038	chr2:70514428-83127174	SBS5	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
1039	chr2:70514428-83127174	SBS8	1	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0
1040	chr2:730491-1389653	SBS100	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1041	chr2:730491-1389653	SBS3	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1042	chr2:730491-1389653	SBS8	4	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0
1043	chr2:8079809-13054532	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1044	chr2:8079809-13054532	SBS100	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
1045	chr2:8079809-13054532	SBS3	2	1	7	6	0	0	0	0	0	0	0	0	0	0	0	0
1046	chr2:8079809-13054532	SBS5	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1047	chr2:8079809-13054532	SBS8	2	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0
1048	chr2:83194629-83432775	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	chr2:83194629-83432775	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1050	chr2:83432808-91951510	SBS1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
1051	chr2:83432808-91951510	SBS100	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1052	chr2:83432808-91951510	SBS3	1	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0
1053	chr2:83432808-91951510	SBS5	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
1054	chr2:83432808-91951510	SBS8	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0
1055	chr2:91954626-93139350	SBS3	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1056	chr2:91954626-93139350	SBS5	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1057	chr2:91954626-93139350	SBS8	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	chr2:93139351-102020825	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1059	chr2:93139351-102020825	SBS100	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1060	chr2:93139351-102020825	SBS3	1	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0
1061	chr2:93139351-102020825	SBS5	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
1062	chr2:93139351-102020825	SBS8	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0
1063	chr3:1-3169514	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1064	chr3:1-3169514	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1065	chr3:1-3169514	SBS3	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
1066	chr3:1-3169514	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1067	chr3:1-3169514	SBS8	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
1068	chr3:102053112-105184693	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1069	chr3:102053112-105184693	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1070	chr3:102053112-105184693	SBS3	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
1071	chr3:102053112-105184693	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1072	chr3:102053112-105184693	SBS8	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
1073	chr3:105211354-109314377	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1074	chr3:105211354-109314377	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1075	chr3:105211354-109314377	SBS3	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0
1076	chr3:105211354-109314377	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1077	chr3:105211354-109314377	SBS8	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
1078	chr3:109323721-110403517	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1079	chr3:109323721-110403517	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1080	chr3:109323721-110403517	SBS3	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
1081	chr3:109323721-110403517	SBS8	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1082	chr3:110403518-112163000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1083	chr3:110403518-112163000	SBS3	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0
1084	chr3:110403518-112163000	SBS5	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1085	chr3:110403518-112163000	SBS8	2	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0
1086	chr3:112163001-113509207	SBS100	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1087	chr3:112163001-113509207	SBS3	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
1088	chr3:112163001-113509207	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1089	chr3:112163001-113509207	SBS8	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1090	chr3:113509246-122394705	SBS1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
